condition,substance,E_pixel,thi_share_pct,total_uM
DQ0-TB50-TH150,THI,1.2687,75.0,200.0
DQ0-TB50-TH150,THI,1.2825,75.0,200.0
DQ0-TB50-TH150,THI,1.2573,75.0,200.0
DQ0-TB50-TH150,THI,1.2113,75.0,200.0
DQ0-TB50-TH150,THI,1.2581,75.0,200.0
DQ0-TB50-TH150,THI,1.2032,75.0,200.0
DQ0-TB50-TH150,THI,1.2761,75.0,200.0
DQ0-TB50-TH150,THI,1.2398,75.0,200.0
DQ0-TB50-TH150,THI,1.2839,75.0,200.0
DQ0-TB50-TH150,THI,1.2894,75.0,200.0
DQ0-TB50-TH150,THI,1.2564,75.0,200.0
DQ0-TB50-TH150,THI,1.2881,75.0,200.0
DQ0-TB50-TH150,THI,1.2757,75.0,200.0
DQ0-TB50-TH150,THI,1.2276,75.0,200.0
DQ0-TB50-TH150,THI,1.2323,75.0,200.0
DQ0-TB50-TH150,THI,1.198,75.0,200.0
DQ0-TB50-TH150,THI,1.0869,75.0,200.0
DQ0-TB50-TH150,THI,0.951,75.0,200.0
DQ0-TB50-TH150,THI,1.2179,75.0,200.0
DQ0-TB50-TH150,THI,1.2035,75.0,200.0
DQ0-TB50-TH150,THI,1.2396,75.0,200.0
DQ0-TB50-TH150,THI,1.1925,75.0,200.0
DQ0-TB50-TH150,THI,1.0359,75.0,200.0
DQ0-TB50-TH150,THI,0.6809,75.0,200.0
DQ0-TB50-TH150,THI,1.0573,75.0,200.0
DQ0-TB50-TH150,THI,1.2342,75.0,200.0
DQ0-TB50-TH150,THI,1.1876,75.0,200.0
DQ0-TB50-TH150,THI,1.0775,75.0,200.0
DQ0-TB50-TH150,THI,1.0733,75.0,200.0
DQ0-TB50-TH150,THI,1.016,75.0,200.0
DQ0-TB50-TH150,THI,1.0117,75.0,200.0
DQ0-TB50-TH150,THI,1.0831,75.0,200.0
DQ0-TB50-TH150,THI,0.9835,75.0,200.0
DQ0-TB50-TH150,THI,1.116,75.0,200.0
DQ0-TB50-TH150,THI,1.1964,75.0,200.0
DQ0-TB50-TH150,THI,1.1931,75.0,200.0
DQ0-TB50-TH150,THI,1.0617,75.0,200.0
DQ0-TB50-TH150,THI,1.0325,75.0,200.0
DQ0-TB50-TH150,THI,1.1497,75.0,200.0
DQ0-TB50-TH150,THI,1.174,75.0,200.0
DQ0-TB50-TH150,THI,1.2248,75.0,200.0
DQ0-TB50-TH150,THI,1.2294,75.0,200.0
DQ0-TB50-TH150,THI,1.1662,75.0,200.0
DQ0-TB50-TH150,THI,1.2562,75.0,200.0
DQ0-TB50-TH150,THI,1.2527,75.0,200.0
DQ0-TB50-TH150,THI,1.2908,75.0,200.0
DQ0-TB50-TH150,THI,1.2435,75.0,200.0
DQ0-TB50-TH150,THI,1.2863,75.0,200.0
DQ0-TB50-TH150,THI,1.2799,75.0,200.0
DQ0-TB50-TH150,THI,1.2734,75.0,200.0
DQ0-TB50-TH150,THI,1.2472,75.0,200.0
DQ0-TB50-TH150,THI,1.2133,75.0,200.0
DQ0-TB50-TH150,THI,1.174,75.0,200.0
DQ0-TB50-TH150,THI,1.1495,75.0,200.0
DQ0-TB50-TH150,THI,1.2274,75.0,200.0
DQ0-TB50-TH150,THI,1.2402,75.0,200.0
DQ0-TB50-TH150,THI,1.1843,75.0,200.0
DQ0-TB50-TH150,THI,1.1445,75.0,200.0
DQ0-TB50-TH150,THI,1.0449,75.0,200.0
DQ0-TB50-TH150,THI,1.1301,75.0,200.0
DQ0-TB50-TH150,THI,0.8329,75.0,200.0
DQ0-TB50-TH150,THI,0.9054,75.0,200.0
DQ0-TB50-TH150,THI,0.8459,75.0,200.0
DQ0-TB50-TH150,THI,0.9676,75.0,200.0
DQ0-TB50-TH150,THI,1.0743,75.0,200.0
DQ0-TB50-TH150,THI,1.1229,75.0,200.0
DQ0-TB50-TH150,THI,1.1992,75.0,200.0
DQ0-TB50-TH150,THI,1.1752,75.0,200.0
DQ0-TB50-TH150,THI,1.0887,75.0,200.0
DQ0-TB50-TH150,THI,1.2033,75.0,200.0
DQ0-TB50-TH150,THI,1.0722,75.0,200.0
DQ0-TB50-TH150,THI,0.9685,75.0,200.0
DQ0-TB50-TH150,THI,0.9683,75.0,200.0
DQ0-TB50-TH150,THI,1.0429,75.0,200.0
DQ0-TB50-TH150,THI,0.8778,75.0,200.0
DQ0-TB50-TH150,THI,1.1196,75.0,200.0
DQ0-TB50-TH150,THI,1.0829,75.0,200.0
DQ0-TB50-TH150,THI,1.216,75.0,200.0
DQ0-TB50-TH150,THI,1.1196,75.0,200.0
DQ0-TB50-TH150,THI,1.2169,75.0,200.0
DQ0-TB50-TH150,THI,1.1117,75.0,200.0
DQ0-TB50-TH150,THI,1.2262,75.0,200.0
DQ0-TB50-TH150,THI,1.2244,75.0,200.0
DQ0-TB50-TH150,THI,1.1712,75.0,200.0
DQ0-TB50-TH150,THI,1.2825,75.0,200.0
DQ0-TB50-TH150,THI,1.3035,75.0,200.0
DQ0-TB50-TH150,THI,1.3022,75.0,200.0
DQ0-TB50-TH150,THI,1.2803,75.0,200.0
DQ0-TB50-TH150,THI,1.2811,75.0,200.0
DQ0-TB50-TH150,THI,1.179,75.0,200.0
DQ0-TB50-TH150,THI,1.1463,75.0,200.0
DQ0-TB50-TH150,THI,1.1976,75.0,200.0
DQ0-TB50-TH150,THI,1.2565,75.0,200.0
DQ0-TB50-TH150,THI,1.2599,75.0,200.0
DQ0-TB50-TH150,THI,1.2599,75.0,200.0
DQ0-TB50-TH150,THI,1.2766,75.0,200.0
DQ0-TB50-TH150,THI,1.1092,75.0,200.0
DQ0-TB50-TH150,THI,1.0419,75.0,200.0
DQ0-TB50-TH150,THI,1.0435,75.0,200.0
DQ0-TB50-TH150,THI,0.9485,75.0,200.0
DQ0-TB50-TH150,THI,1.0743,75.0,200.0
DQ0-TB50-TH150,THI,0.8779,75.0,200.0
DQ0-TB50-TH150,THI,0.8892,75.0,200.0
DQ0-TB50-TH150,THI,0.8817,75.0,200.0
DQ0-TB50-TH150,THI,1.0467,75.0,200.0
DQ0-TB50-TH150,THI,1.0509,75.0,200.0
DQ0-TB50-TH150,THI,1.045,75.0,200.0
DQ0-TB50-TH150,THI,1.1837,75.0,200.0
DQ0-TB50-TH150,THI,0.8955,75.0,200.0
DQ0-TB50-TH150,THI,1.0193,75.0,200.0
DQ0-TB50-TH150,THI,1.0493,75.0,200.0
DQ0-TB50-TH150,THI,0.8813,75.0,200.0
DQ0-TB50-TH150,THI,0.6765,75.0,200.0
DQ0-TB50-TH150,THI,0.8791,75.0,200.0
DQ0-TB50-TH150,THI,1.1056,75.0,200.0
DQ0-TB50-TH150,THI,1.0181,75.0,200.0
DQ0-TB50-TH150,THI,1.1468,75.0,200.0
DQ0-TB50-TH150,THI,1.2769,75.0,200.0
DQ0-TB50-TH150,THI,1.2511,75.0,200.0
DQ0-TB50-TH150,THI,1.2104,75.0,200.0
DQ0-TB50-TH150,THI,1.2687,75.0,200.0
DQ0-TB50-TH150,THI,1.1708,75.0,200.0
DQ0-TB50-TH150,THI,1.203,75.0,200.0
DQ0-TB50-TH150,THI,1.2015,75.0,200.0
DQ0-TB50-TH150,THI,1.1581,75.0,200.0
DQ0-TB50-TH150,THI,1.1629,75.0,200.0
DQ0-TB50-TH150,THI,1.1378,75.0,200.0
DQ0-TB50-TH150,THI,1.0665,75.0,200.0
DQ0-TB50-TH150,THI,1.1382,75.0,200.0
DQ0-TB50-TH150,THI,1.2005,75.0,200.0
DQ0-TB50-TH150,THI,1.2279,75.0,200.0
DQ0-TB50-TH150,THI,1.2404,75.0,200.0
DQ0-TB50-TH150,THI,1.2134,75.0,200.0
DQ0-TB50-TH150,THI,1.2468,75.0,200.0
DQ0-TB50-TH150,THI,1.1909,75.0,200.0
DQ0-TB50-TH150,THI,1.1066,75.0,200.0
DQ0-TB50-TH150,THI,0.9732,75.0,200.0
DQ0-TB50-TH150,THI,1.0902,75.0,200.0
DQ0-TB50-TH150,THI,0.9848,75.0,200.0
DQ0-TB50-TH150,THI,0.9752,75.0,200.0
DQ0-TB50-TH150,THI,0.8541,75.0,200.0
DQ0-TB50-TH150,THI,0.8468,75.0,200.0
DQ0-TB50-TH150,THI,1.0227,75.0,200.0
DQ0-TB50-TH150,THI,1.0688,75.0,200.0
DQ0-TB50-TH150,THI,1.1077,75.0,200.0
DQ0-TB50-TH150,THI,1.1317,75.0,200.0
DQ0-TB50-TH150,THI,1.2228,75.0,200.0
DQ0-TB50-TH150,THI,1.2952,75.0,200.0
DQ0-TB50-TH150,THI,1.055,75.0,200.0
DQ0-TB50-TH150,THI,0.9136,75.0,200.0
DQ0-TB50-TH150,THI,0.8681,75.0,200.0
DQ0-TB50-TH150,THI,0.8586,75.0,200.0
DQ0-TB50-TH150,THI,1.0054,75.0,200.0
DQ0-TB50-TH150,THI,1.1136,75.0,200.0
DQ0-TB50-TH150,THI,0.9748,75.0,200.0
DQ0-TB50-TH150,THI,1.0828,75.0,200.0
DQ0-TB50-TH150,THI,1.2112,75.0,200.0
DQ0-TB50-TH150,THI,1.235,75.0,200.0
DQ0-TB50-TH150,THI,1.2414,75.0,200.0
DQ0-TB50-TH150,THI,1.2034,75.0,200.0
DQ0-TB50-TH150,THI,1.2517,75.0,200.0
DQ0-TB50-TH150,THI,1.1016,75.0,200.0
DQ0-TB50-TH150,THI,1.1416,75.0,200.0
DQ0-TB50-TH150,THI,0.9755,75.0,200.0
DQ0-TB50-TH150,THI,1.0089,75.0,200.0
DQ0-TB50-TH150,THI,1.0351,75.0,200.0
DQ0-TB50-TH150,THI,1.0749,75.0,200.0
DQ0-TB50-TH150,THI,0.8932,75.0,200.0
DQ0-TB50-TH150,THI,0.9901,75.0,200.0
DQ0-TB50-TH150,THI,1.1458,75.0,200.0
DQ0-TB50-TH150,THI,1.1497,75.0,200.0
DQ0-TB50-TH150,THI,1.0665,75.0,200.0
DQ0-TB50-TH150,THI,1.2045,75.0,200.0
DQ0-TB50-TH150,THI,1.2221,75.0,200.0
DQ0-TB50-TH150,THI,1.2746,75.0,200.0
DQ0-TB50-TH150,THI,1.2533,75.0,200.0
DQ0-TB50-TH150,THI,1.1165,75.0,200.0
DQ0-TB50-TH150,THI,1.0925,75.0,200.0
DQ0-TB50-TH150,THI,1.1806,75.0,200.0
DQ0-TB50-TH150,THI,1.0928,75.0,200.0
DQ0-TB50-TH150,THI,1.1176,75.0,200.0
DQ0-TB50-TH150,THI,1.0052,75.0,200.0
DQ0-TB50-TH150,THI,1.0537,75.0,200.0
DQ0-TB50-TH150,THI,1.1256,75.0,200.0
DQ0-TB50-TH150,THI,1.2852,75.0,200.0
DQ0-TB50-TH150,THI,1.0537,75.0,200.0
DQ0-TB50-TH150,THI,1.2801,75.0,200.0
DQ0-TB50-TH150,THI,0.9396,75.0,200.0
DQ0-TB50-TH150,THI,1.2251,75.0,200.0
DQ0-TB50-TH150,THI,1.1728,75.0,200.0
DQ0-TB50-TH150,THI,0.9878,75.0,200.0
DQ0-TB50-TH150,THI,1.2004,75.0,200.0
DQ0-TB50-TH150,THI,0.9326,75.0,200.0
DQ0-TB50-TH150,THI,0.9544,75.0,200.0
DQ0-TB50-TH150,THI,0.9574,75.0,200.0
DQ0-TB50-TH150,THI,1.1189,75.0,200.0
DQ0-TB50-TH150,THI,1.1705,75.0,200.0
DQ0-TB50-TH150,THI,1.2569,75.0,200.0
DQ0-TB50-TH150,THI,1.0712,75.0,200.0
DQ0-TB50-TH150,THI,1.023,75.0,200.0
DQ0-TB50-TH150,THI,0.9486,75.0,200.0
DQ0-TB50-TH150,THI,1.1026,75.0,200.0
DQ0-TB50-TH150,THI,1.1595,75.0,200.0
DQ0-TB50-TH150,THI,0.9641,75.0,200.0
DQ0-TB50-TH150,THI,0.929,75.0,200.0
DQ0-TB50-TH150,THI,1.1042,75.0,200.0
DQ0-TB50-TH150,THI,1.1328,75.0,200.0
DQ0-TB50-TH150,THI,1.0403,75.0,200.0
DQ0-TB50-TH150,THI,0.9768,75.0,200.0
DQ0-TB50-TH150,THI,1.051,75.0,200.0
DQ0-TB50-TH150,THI,0.984,75.0,200.0
DQ0-TB50-TH150,THI,1.0351,75.0,200.0
DQ0-TB50-TH150,THI,0.9797,75.0,200.0
DQ0-TB50-TH150,THI,1.2085,75.0,200.0
DQ0-TB50-TH150,THI,1.2098,75.0,200.0
DQ0-TB50-TH150,THI,1.2691,75.0,200.0
DQ0-TB50-TH150,THI,1.1035,75.0,200.0
DQ0-TB50-TH150,THI,1.1275,75.0,200.0
DQ0-TB50-TH150,THI,1.0706,75.0,200.0
DQ0-TB50-TH150,THI,1.1335,75.0,200.0
DQ0-TB50-TH150,THI,1.0029,75.0,200.0
DQ0-TB50-TH150,THI,1.2432,75.0,200.0
DQ0-TB50-TH150,THI,1.2729,75.0,200.0
DQ0-TB50-TH150,THI,1.1351,75.0,200.0
DQ0-TB50-TH150,THI,1.2052,75.0,200.0
DQ0-TB50-TH150,THI,1.2369,75.0,200.0
DQ0-TB50-TH150,THI,1.3158,75.0,200.0
DQ0-TB50-TH150,THI,1.3129,75.0,200.0
DQ0-TB50-TH150,THI,1.2872,75.0,200.0
DQ0-TB50-TH150,THI,1.3115,75.0,200.0
DQ0-TB50-TH150,THI,1.2788,75.0,200.0
DQ0-TB50-TH150,THI,1.0939,75.0,200.0
DQ0-TB50-TH150,THI,0.9784,75.0,200.0
DQ0-TB50-TH150,THI,1.2471,75.0,200.0
DQ0-TB50-TH150,THI,1.0404,75.0,200.0
DQ0-TB50-TH150,THI,1.0665,75.0,200.0
DQ0-TB50-TH150,THI,1.1685,75.0,200.0
DQ0-TB50-TH150,THI,1.1888,75.0,200.0
DQ0-TB50-TH150,THI,1.0472,75.0,200.0
DQ0-TB50-TH150,THI,0.8849,75.0,200.0
DQ0-TB50-TH150,THI,1.0322,75.0,200.0
DQ0-TB50-TH150,THI,0.9367,75.0,200.0
DQ0-TB50-TH150,THI,0.9371,75.0,200.0
DQ0-TB50-TH150,THI,1.0955,75.0,200.0
DQ0-TB50-TH150,THI,1.2349,75.0,200.0
DQ0-TB50-TH150,THI,1.2976,75.0,200.0
DQ0-TB50-TH150,THI,1.3287,75.0,200.0
DQ0-TB50-TH150,THI,1.322,75.0,200.0
DQ0-TB50-TH150,THI,1.26,75.0,200.0
DQ0-TB50-TH150,THI,0.87,75.0,200.0
DQ0-TB50-TH150,THI,1.0527,75.0,200.0
DQ0-TB50-TH150,THI,1.1521,75.0,200.0
DQ0-TB50-TH150,THI,1.1233,75.0,200.0
DQ0-TB50-TH150,THI,1.176,75.0,200.0
DQ0-TB50-TH150,THI,1.2202,75.0,200.0
DQ0-TB50-TH150,THI,1.1559,75.0,200.0
DQ0-TB50-TH150,THI,0.954,75.0,200.0
DQ0-TB50-TH150,THI,1.068,75.0,200.0
DQ0-TB50-TH150,THI,1.2437,75.0,200.0
DQ0-TB50-TH150,THI,1.2072,75.0,200.0
DQ0-TB50-TH150,THI,1.1956,75.0,200.0
DQ0-TB50-TH150,THI,1.0119,75.0,200.0
DQ0-TB50-TH150,THI,1.2709,75.0,200.0
DQ0-TB50-TH150,THI,1.2224,75.0,200.0
DQ0-TB50-TH150,THI,1.3103,75.0,200.0
DQ0-TB50-TH150,THI,1.3135,75.0,200.0
DQ0-TB50-TH150,THI,1.3312,75.0,200.0
DQ0-TB50-TH150,THI,1.2627,75.0,200.0
DQ0-TB50-TH150,THI,1.2375,75.0,200.0
DQ0-TB50-TH150,THI,1.2095,75.0,200.0
DQ0-TB50-TH150,THI,0.9992,75.0,200.0
DQ0-TB50-TH150,THI,0.9841,75.0,200.0
DQ0-TB50-TH150,THI,1.0751,75.0,200.0
DQ0-TB50-TH150,THI,1.1542,75.0,200.0
DQ0-TB50-TH150,THI,1.1686,75.0,200.0
DQ0-TB50-TH150,THI,1.0028,75.0,200.0
DQ0-TB50-TH150,THI,1.1836,75.0,200.0
DQ0-TB50-TH150,THI,1.0893,75.0,200.0
DQ0-TB50-TH150,THI,1.1817,75.0,200.0
DQ0-TB50-TH150,THI,1.2269,75.0,200.0
DQ0-TB50-TH150,THI,1.185,75.0,200.0
DQ0-TB50-TH150,THI,1.1137,75.0,200.0
DQ0-TB50-TH150,THI,1.3179,75.0,200.0
DQ0-TB50-TH150,THI,1.3333,75.0,200.0
DQ0-TB50-TH150,THI,1.3263,75.0,200.0
DQ0-TB50-TH150,THI,1.3333,75.0,200.0
DQ0-TB50-TH150,THI,1.3271,75.0,200.0
DQ0-TB50-TH150,THI,1.3333,75.0,200.0
DQ0-TB50-TH150,THI,1.3278,75.0,200.0
DQ0-TB50-TH150,THI,1.3258,75.0,200.0
DQ0-TB50-TH150,THI,1.3216,75.0,200.0
DQ0-TB50-TH150,THI,1.2594,75.0,200.0
DQ0-TB50-TH150,THI,1.0741,75.0,200.0
DQ0-TB50-TH150,THI,0.9755,75.0,200.0
DQ0-TB50-TH150,THI,1.0068,75.0,200.0
DQ0-TB50-TH150,THI,1.1131,75.0,200.0
DQ0-TB50-TH150,THI,0.9859,75.0,200.0
DQ0-TB50-TH150,THI,1.1075,75.0,200.0
DQ0-TB50-TH150,THI,1.0546,75.0,200.0
DQ0-TB50-TH150,THI,0.7275,75.0,200.0
DQ0-TB50-TH150,THI,0.633,75.0,200.0
DQ0-TB50-TH150,THI,0.6938,75.0,200.0
DQ0-TB50-TH150,THI,0.7595,75.0,200.0
DQ0-TB50-TH150,THI,0.9065,75.0,200.0
DQ0-TB50-TH150,THI,1.1591,75.0,200.0
DQ0-TB50-TH150,THI,1.1777,75.0,200.0
DQ0-TB50-TH150,THI,1.1949,75.0,200.0
DQ0-TB50-TH150,THI,1.0956,75.0,200.0
DQ0-TB50-TH150,THI,0.6645,75.0,200.0
DQ0-TB50-TH150,THI,1.0796,75.0,200.0
DQ0-TB50-TH150,THI,0.9632,75.0,200.0
DQ0-TB50-TH150,THI,0.792,75.0,200.0
DQ0-TB50-TH150,THI,0.9676,75.0,200.0
DQ0-TB50-TH150,THI,0.9924,75.0,200.0
DQ0-TB50-TH150,THI,1.1108,75.0,200.0
DQ0-TB50-TH150,THI,0.9516,75.0,200.0
DQ0-TB50-TH150,THI,0.8783,75.0,200.0
DQ0-TB50-TH150,THI,1.1435,75.0,200.0
DQ0-TB50-TH150,THI,1.1838,75.0,200.0
DQ0-TB50-TH150,THI,1.0027,75.0,200.0
DQ0-TB50-TH150,THI,1.326,75.0,200.0
DQ0-TB50-TH150,THI,1.3333,75.0,200.0
DQ0-TB50-TH150,THI,1.3331,75.0,200.0
DQ0-TB50-TH150,THI,1.3296,75.0,200.0
DQ0-TB50-TH150,THI,1.3322,75.0,200.0
DQ0-TB50-TH150,THI,1.3234,75.0,200.0
DQ0-TB50-TH150,THI,1.323,75.0,200.0
DQ0-TB50-TH150,THI,1.3304,75.0,200.0
DQ0-TB50-TH150,THI,1.327,75.0,200.0
DQ0-TB50-TH150,THI,1.3301,75.0,200.0
DQ0-TB50-TH150,THI,1.3295,75.0,200.0
DQ0-TB50-TH150,THI,1.3305,75.0,200.0
DQ0-TB50-TH150,THI,1.2366,75.0,200.0
DQ0-TB50-TH150,THI,1.0977,75.0,200.0
DQ0-TB50-TH150,THI,0.7227,75.0,200.0
DQ0-TB50-TH150,THI,0.9574,75.0,200.0
DQ0-TB50-TH150,THI,0.9805,75.0,200.0
DQ0-TB50-TH150,THI,1.0152,75.0,200.0
DQ0-TB50-TH150,THI,1.1471,75.0,200.0
DQ0-TB50-TH150,THI,1.0108,75.0,200.0
DQ0-TB50-TH150,THI,0.9902,75.0,200.0
DQ0-TB50-TH150,THI,1.1326,75.0,200.0
DQ0-TB50-TH150,THI,1.2003,75.0,200.0
DQ0-TB50-TH150,THI,1.1327,75.0,200.0
DQ0-TB50-TH150,THI,1.1559,75.0,200.0
DQ0-TB50-TH150,THI,1.1171,75.0,200.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0284,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.015,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0062,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0114,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0132,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0224,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0059,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0069,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0046,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0117,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0041,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0245,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0273,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0209,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0034,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0056,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0056,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0013,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0188,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0058,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0103,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0281,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0161,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0154,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0188,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
DQ0-TB50-TH250,TBZ,0.016,83.33,300.0
DQ0-TB50-TH250,TBZ,0.0,83.33,300.0
