DQ_pct_X,TBZ_pct_Y,THI_pct_Z,correct_fraction_pls_Z2,data_density_alpha
39,10,51,0.1612,0.6574
39,11,50,0.1626,0.6843
39,12,49,0.1638,0.7106
39,13,48,0.1650,0.7362
39,14,47,0.1660,0.7611
39,15,46,0.1670,0.7850
39,16,45,0.1679,0.8080
39,17,44,0.1687,0.8298
39,18,43,0.1696,0.8505
39,19,42,0.1704,0.8699
39,20,41,0.1713,0.8880
39,21,40,0.1722,0.9047
39,22,39,0.1732,0.9198
39,23,38,0.1744,0.9335
39,24,37,0.1756,0.9455
39,25,36,0.1770,0.9559
39,26,35,0.1786,0.9647
39,27,34,0.1803,0.9717
39,28,33,0.1823,0.9770
39,29,32,0.1845,0.9805
39,30,31,0.1869,0.9823
39,31,30,0.1895,0.9823
39,32,29,0.1924,0.9805
39,33,28,0.1955,0.9770
39,34,27,0.1989,0.9717
39,35,26,0.2025,0.9647
39,36,25,0.2063,0.9559
39,37,24,0.2103,0.9455
39,38,23,0.2145,0.9335
39,39,22,0.2189,0.9198
39,40,21,0.2234,0.9047
39,41,20,0.2280,0.8880
39,42,19,0.2328,0.8699
39,43,18,0.2376,0.8505
39,44,17,0.2425,0.8298
39,45,16,0.2474,0.8080
39,46,15,0.2523,0.7850
39,47,14,0.2572,0.7611
39,48,13,0.2621,0.7362
39,49,12,0.2668,0.7106
39,50,11,0.2715,0.6843
39,51,10,0.2761,0.6574
39,52,9,0.2806,0.6300
39,53,8,0.2849,0.6023
39,54,7,0.2891,0.5745
39,55,6,0.2931,0.5465
39,56,5,0.2969,0.5185
39,57,4,0.3005,0.4907
39,58,3,0.3039,0.4631
39,59,2,0.3071,0.4359
39,60,1,0.3100,0.4091
39,61,0,0.3128,0.3829
40,0,60,0.1438,0.3863
40,1,59,0.1465,0.4126
40,2,58,0.1491,0.4394
40,3,57,0.1516,0.4667
40,4,56,0.1539,0.4943
40,5,55,0.1560,0.5221
40,6,54,0.1580,0.5501
40,7,53,0.1598,0.5780
40,8,52,0.1615,0.6059
40,9,51,0.1630,0.6334
40,10,50,0.1644,0.6607
40,11,49,0.1656,0.6874
40,12,48,0.1668,0.7136
40,13,47,0.1678,0.7390
40,14,46,0.1687,0.7636
40,15,45,0.1696,0.7873
40,16,44,0.1704,0.8100
40,17,43,0.1712,0.8315
40,18,42,0.1720,0.8519
40,19,41,0.1728,0.8709
40,20,40,0.1737,0.8885
40,21,39,0.1746,0.9047
40,22,38,0.1757,0.9193
40,23,37,0.1769,0.9324
40,24,36,0.1782,0.9438
40,25,35,0.1796,0.9535
40,26,34,0.1813,0.9616
40,27,33,0.1831,0.9678
40,28,32,0.1852,0.9723
40,29,31,0.1875,0.9750
40,30,30,0.1900,0.9759
40,31,29,0.1928,0.9750
40,32,28,0.1958,0.9723
40,33,27,0.1990,0.9678
40,34,26,0.2025,0.9616
40,35,25,0.2062,0.9535
40,36,24,0.2101,0.9438
40,37,23,0.2141,0.9324
40,38,22,0.2184,0.9193
40,39,21,0.2229,0.9047
40,40,20,0.2274,0.8885
40,41,19,0.2321,0.8709
40,42,18,0.2369,0.8519
40,43,17,0.2417,0.8315
40,44,16,0.2466,0.8100
40,45,15,0.2516,0.7873
40,46,14,0.2565,0.7636
40,47,13,0.2614,0.7390
40,48,12,0.2662,0.7136
40,49,11,0.2710,0.6874
40,50,10,0.2757,0.6607
40,51,9,0.2803,0.6334
40,52,8,0.2847,0.6059
40,53,7,0.2890,0.5780
40,54,6,0.2932,0.5501
40,55,5,0.2972,0.5221
40,56,4,0.3010,0.4943
40,57,3,0.3046,0.4667
40,58,2,0.3080,0.4394
40,59,1,0.3112,0.4126
40,60,0,0.3141,0.3863
41,0,59,0.1483,0.3895
41,1,58,0.1509,0.4158
41,2,57,0.1534,0.4426
41,3,56,0.1556,0.4699
41,4,55,0.1578,0.4975
41,5,54,0.1597,0.5253
41,6,53,0.1615,0.5532
41,7,52,0.1632,0.5811
41,8,51,0.1647,0.6088
41,9,50,0.1661,0.6363
41,10,49,0.1673,0.6634
41,11,48,0.1684,0.6900
41,12,47,0.1694,0.7159
41,13,46,0.1703,0.7411
41,14,45,0.1712,0.7655
41,15,44,0.1720,0.7889
41,16,43,0.1727,0.8112
41,17,42,0.1735,0.8324
41,18,41,0.1743,0.8523
41,19,40,0.1751,0.8709
41,20,39,0.1759,0.8880
41,21,38,0.1769,0.9036
41,22,37,0.1780,0.9177
41,23,36,0.1792,0.9302
41,24,35,0.1806,0.9409
41,25,34,0.1822,0.9500
41,26,33,0.1839,0.9572
41,27,32,0.1859,0.9627
41,28,31,0.1880,0.9664
41,29,30,0.1904,0.9682
41,30,29,0.1931,0.9682
41,31,28,0.1959,0.9664
41,32,27,0.1990,0.9627
41,33,26,0.2024,0.9572
41,34,25,0.2059,0.9500
41,35,24,0.2097,0.9409
41,36,23,0.2137,0.9302
41,37,22,0.2179,0.9177
41,38,21,0.2222,0.9036
41,39,20,0.2267,0.8880
41,40,19,0.2313,0.8709
41,41,18,0.2360,0.8523
41,42,17,0.2408,0.8324
41,43,16,0.2457,0.8112
41,44,15,0.2506,0.7889
41,45,14,0.2555,0.7655
41,46,13,0.2604,0.7411
41,47,12,0.2653,0.7159
41,48,11,0.2701,0.6900
41,49,10,0.2749,0.6634
41,50,9,0.2796,0.6363
41,51,8,0.2841,0.6088
41,52,7,0.2885,0.5811
41,53,6,0.2928,0.5532
41,54,5,0.2970,0.5253
41,55,4,0.3009,0.4975
41,56,3,0.3047,0.4699
41,57,2,0.3083,0.4426
41,58,1,0.3117,0.4158
41,59,0,0.3149,0.3895
42,0,58,0.1526,0.3922
42,1,57,0.1550,0.4186
42,2,56,0.1573,0.4454
42,3,55,0.1594,0.4727
42,4,54,0.1614,0.5002
42,5,53,0.1631,0.5280
42,6,52,0.1648,0.5558
42,7,51,0.1663,0.5836
42,8,50,0.1676,0.6112
42,9,49,0.1688,0.6385
42,10,48,0.1699,0.6655
42,11,47,0.1709,0.6918
42,12,46,0.1718,0.7176
42,13,45,0.1726,0.7425
42,14,44,0.1734,0.7666
42,15,43,0.1741,0.7897
42,16,42,0.1748,0.8116
42,17,41,0.1755,0.8324
42,18,40,0.1763,0.8519
42,19,39,0.1771,0.8699
42,20,38,0.1780,0.8865
42,21,37,0.1790,0.9016
42,22,36,0.1802,0.9151
42,23,35,0.1815,0.9268
42,24,34,0.1829,0.9369
42,25,33,0.1846,0.9452
42,26,32,0.1864,0.9517
42,27,31,0.1885,0.9563
42,28,30,0.1907,0.9591
42,29,29,0.1933,0.9601
42,30,28,0.1960,0.9591
42,31,27,0.1990,0.9563
42,32,26,0.2022,0.9517
42,33,25,0.2056,0.9452
42,34,24,0.2093,0.9369
42,35,23,0.2131,0.9268
42,36,22,0.2172,0.9151
42,37,21,0.2214,0.9016
42,38,20,0.2258,0.8865
42,39,19,0.2303,0.8699
42,40,18,0.2350,0.8519
42,41,17,0.2397,0.8324
42,42,16,0.2445,0.8116
42,43,15,0.2494,0.7897
42,44,14,0.2543,0.7666
42,45,13,0.2592,0.7425
42,46,12,0.2641,0.7176
42,47,11,0.2689,0.6918
42,48,10,0.2738,0.6655
42,49,9,0.2785,0.6385
42,50,8,0.2831,0.6112
42,51,7,0.2876,0.5836
42,52,6,0.2920,0.5558
42,53,5,0.2963,0.5280
42,54,4,0.3004,0.5002
42,55,3,0.3044,0.4727
42,56,2,0.3081,0.4454
42,57,1,0.3117,0.4186
42,58,0,0.3151,0.3922
43,0,57,0.1566,0.3947
43,1,56,0.1588,0.4210
43,2,55,0.1609,0.4478
43,3,54,0.1628,0.4751
43,4,53,0.1646,0.5026
43,5,52,0.1662,0.5302
43,6,51,0.1677,0.5580
43,7,50,0.1690,0.5856
43,8,49,0.1702,0.6131
43,9,48,0.1713,0.6402
43,10,47,0.1722,0.6670
43,11,46,0.1731,0.6931
43,12,45,0.1739,0.7186
43,13,44,0.1746,0.7432
43,14,43,0.1753,0.7670
43,15,42,0.1760,0.7897
43,16,41,0.1767,0.8112
43,17,40,0.1774,0.8315
43,18,39,0.1782,0.8505
43,19,38,0.1790,0.8681
43,20,37,0.1800,0.8841
43,21,36,0.1810,0.8985
43,22,35,0.1822,0.9113
43,23,34,0.1836,0.9224
43,24,33,0.1851,0.9317
43,25,32,0.1869,0.9392
43,26,31,0.1888,0.9449
43,27,30,0.1910,0.9487
43,28,29,0.1934,0.9506
43,29,28,0.1960,0.9506
43,30,27,0.1988,0.9487
43,31,26,0.2019,0.9449
43,32,25,0.2052,0.9392
43,33,24,0.2087,0.9317
43,34,23,0.2125,0.9224
43,35,22,0.2164,0.9113
43,36,21,0.2205,0.8985
43,37,20,0.2248,0.8841
43,38,19,0.2292,0.8681
43,39,18,0.2338,0.8505
43,40,17,0.2384,0.8315
43,41,16,0.2432,0.8112
43,42,15,0.2480,0.7897
43,43,14,0.2528,0.7670
43,44,13,0.2577,0.7432
43,45,12,0.2626,0.7186
43,46,11,0.2675,0.6931
43,47,10,0.2723,0.6670
43,48,9,0.2771,0.6402
43,49,8,0.2818,0.6131
43,50,7,0.2864,0.5856
43,51,6,0.2909,0.5580
43,52,5,0.2952,0.5302
43,53,4,0.2994,0.5026
43,54,3,0.3035,0.4751
43,55,2,0.3075,0.4478
43,56,1,0.3112,0.4210
43,57,0,0.3148,0.3947
44,0,56,0.1602,0.3968
44,1,55,0.1623,0.4231
44,2,54,0.1642,0.4499
44,3,53,0.1659,0.4770
44,4,52,0.1675,0.5045
44,5,51,0.1690,0.5320
44,6,50,0.1703,0.5596
44,7,49,0.1715,0.5871
44,8,48,0.1725,0.6144
44,9,47,0.1734,0.6414
44,10,46,0.1743,0.6679
44,11,45,0.1750,0.6937
44,12,44,0.1757,0.7189
44,13,43,0.1764,0.7432
44,14,42,0.1771,0.7666
44,15,41,0.1777,0.7889
44,16,40,0.1784,0.8100
44,17,39,0.1791,0.8298
44,18,38,0.1799,0.8483
44,19,37,0.1808,0.8653
44,20,36,0.1817,0.8807
44,21,35,0.1829,0.8945
44,22,34,0.1841,0.9065
44,23,33,0.1856,0.9169
44,24,32,0.1872,0.9254
44,25,31,0.1891,0.9321
44,26,30,0.1911,0.9369
44,27,29,0.1934,0.9397
44,28,28,0.1959,0.9407
44,29,27,0.1986,0.9397
44,30,26,0.2015,0.9369
44,31,25,0.2047,0.9321
44,32,24,0.2081,0.9254
44,33,23,0.2117,0.9169
44,34,22,0.2155,0.9065
44,35,21,0.2195,0.8945
44,36,20,0.2237,0.8807
44,37,19,0.2280,0.8653
44,38,18,0.2324,0.8483
44,39,17,0.2370,0.8298
44,40,16,0.2417,0.8100
44,41,15,0.2464,0.7889
44,42,14,0.2512,0.7666
44,43,13,0.2561,0.7432
44,44,12,0.2609,0.7189
44,45,11,0.2658,0.6937
44,46,10,0.2706,0.6679
44,47,9,0.2754,0.6414
44,48,8,0.2801,0.6144
44,49,7,0.2847,0.5871
44,50,6,0.2893,0.5596
44,51,5,0.2937,0.5320
44,52,4,0.2981,0.5045
44,53,3,0.3023,0.4770
44,54,2,0.3063,0.4499
44,55,1,0.3102,0.4231
44,56,0,0.3139,0.3968
45,0,55,0.1636,0.3986
45,1,54,0.1654,0.4248
45,2,53,0.1671,0.4515
45,3,52,0.1687,0.4786
45,4,51,0.1701,0.5059
45,5,50,0.1714,0.5334
45,6,49,0.1725,0.5608
45,7,48,0.1736,0.5881
45,8,47,0.1745,0.6152
45,9,46,0.1753,0.6419
45,10,45,0.1760,0.6682
45,11,44,0.1767,0.6937
45,12,43,0.1773,0.7186
45,13,42,0.1780,0.7425
45,14,41,0.1786,0.7655
45,15,40,0.1792,0.7873
45,16,39,0.1799,0.8080
45,17,38,0.1806,0.8273
45,18,37,0.1814,0.8451
45,19,36,0.1823,0.8615
45,20,35,0.1834,0.8763
45,21,34,0.1846,0.8894
45,22,33,0.1860,0.9007
45,23,32,0.1875,0.9102
45,24,31,0.1892,0.9179
45,25,30,0.1912,0.9237
45,26,29,0.1933,0.9276
45,27,28,0.1957,0.9296
45,28,27,0.1983,0.9296
45,29,26,0.2011,0.9276
45,30,25,0.2041,0.9237
45,31,24,0.2074,0.9179
45,32,23,0.2109,0.9102
45,33,22,0.2145,0.9007
45,34,21,0.2184,0.8894
45,35,20,0.2224,0.8763
45,36,19,0.2266,0.8615
45,37,18,0.2310,0.8451
45,38,17,0.2354,0.8273
45,39,16,0.2400,0.8080
45,40,15,0.2447,0.7873
45,41,14,0.2494,0.7655
45,42,13,0.2542,0.7425
45,43,12,0.2590,0.7186
45,44,11,0.2638,0.6937
45,45,10,0.2686,0.6682
45,46,9,0.2734,0.6419
45,47,8,0.2781,0.6152
45,48,7,0.2828,0.5881
45,49,6,0.2874,0.5608
45,50,5,0.2919,0.5334
45,51,4,0.2963,0.5059
45,52,3,0.3006,0.4786
45,53,2,0.3047,0.4515
45,54,1,0.3087,0.4248
45,55,0,0.3126,0.3986
46,0,54,0.1665,0.4000
46,1,53,0.1682,0.4262
46,2,52,0.1697,0.4528
46,3,51,0.1711,0.4798
46,4,50,0.1724,0.5070
46,5,49,0.1735,0.5343
46,6,48,0.1745,0.5615
46,7,47,0.1754,0.5886
46,8,46,0.1762,0.6155
46,9,45,0.1769,0.6419
46,10,44,0.1775,0.6679
46,11,43,0.1781,0.6931
46,12,42,0.1787,0.7176
46,13,41,0.1793,0.7411
46,14,40,0.1799,0.7636
46,15,39,0.1805,0.7850
46,16,38,0.1812,0.8051
46,17,37,0.1819,0.8238
46,18,36,0.1828,0.8411
46,19,35,0.1838,0.8568
46,20,34,0.1849,0.8709
46,21,33,0.1862,0.8832
46,22,32,0.1877,0.8938
46,23,31,0.1893,0.9025
46,24,30,0.1911,0.9093
46,25,29,0.1932,0.9142
46,26,28,0.1954,0.9172
46,27,27,0.1979,0.9182
46,28,26,0.2006,0.9172
46,29,25,0.2035,0.9142
46,30,24,0.2066,0.9093
46,31,23,0.2100,0.9025
46,32,22,0.2135,0.8938
46,33,21,0.2172,0.8832
46,34,20,0.2211,0.8709
46,35,19,0.2252,0.8568
46,36,18,0.2294,0.8411
46,37,17,0.2338,0.8238
46,38,16,0.2383,0.8051
46,39,15,0.2428,0.7850
46,40,14,0.2475,0.7636
46,41,13,0.2522,0.7411
46,42,12,0.2569,0.7176
46,43,11,0.2617,0.6931
46,44,10,0.2665,0.6679
46,45,9,0.2712,0.6419
46,46,8,0.2759,0.6155
46,47,7,0.2806,0.5886
46,48,6,0.2852,0.5615
46,49,5,0.2898,0.5343
46,50,4,0.2942,0.5070
46,51,3,0.2985,0.4798
46,52,2,0.3028,0.4528
46,53,1,0.3069,0.4262
46,54,0,0.3108,0.4000
47,0,53,0.1691,0.4012
47,1,52,0.1706,0.4273
47,2,51,0.1720,0.4538
47,3,50,0.1732,0.4806
47,4,49,0.1743,0.5076
47,5,48,0.1752,0.5347
47,6,47,0.1761,0.5618
47,7,46,0.1769,0.5886
47,8,45,0.1776,0.6152
47,9,44,0.1782,0.6414
47,10,43,0.1788,0.6670
47,11,42,0.1793,0.6918
47,12,41,0.1798,0.7159
47,13,40,0.1804,0.7390
47,14,39,0.1810,0.7611
47,15,38,0.1816,0.7819
47,16,37,0.1823,0.8014
47,17,36,0.1832,0.8196
47,18,35,0.1841,0.8362
47,19,34,0.1851,0.8512
47,20,33,0.1863,0.8645
47,21,32,0.1877,0.8761
47,22,31,0.1893,0.8858
47,23,30,0.1910,0.8937
47,24,29,0.1929,0.8996
47,25,28,0.1951,0.9036
47,26,27,0.1974,0.9055
47,27,26,0.2000,0.9055
47,28,25,0.2028,0.9036
47,29,24,0.2058,0.8996
47,30,23,0.2090,0.8937
47,31,22,0.2124,0.8858
47,32,21,0.2160,0.8761
47,33,20,0.2198,0.8645
47,34,19,0.2237,0.8512
47,35,18,0.2278,0.8362
47,36,17,0.2320,0.8196
47,37,16,0.2364,0.8014
47,38,15,0.2409,0.7819
47,39,14,0.2454,0.7611
47,40,13,0.2500,0.7390
47,41,12,0.2547,0.7159
47,42,11,0.2594,0.6918
47,43,10,0.2641,0.6670
47,44,9,0.2688,0.6414
47,45,8,0.2735,0.6152
47,46,7,0.2782,0.5886
47,47,6,0.2828,0.5618
47,48,5,0.2873,0.5347
47,49,4,0.2918,0.5076
47,50,3,0.2962,0.4806
47,51,2,0.3004,0.4538
47,52,1,0.3046,0.4273
47,53,0,0.3086,0.4012
48,0,52,0.1713,0.4020
48,1,51,0.1726,0.4279
48,2,50,0.1738,0.4543
48,3,49,0.1749,0.4810
48,4,48,0.1758,0.5078
48,5,47,0.1767,0.5347
48,6,46,0.1774,0.5615
48,7,45,0.1781,0.5881
48,8,44,0.1787,0.6144
48,9,43,0.1792,0.6402
48,10,42,0.1797,0.6655
48,11,41,0.1803,0.6900
48,12,40,0.1808,0.7136
48,13,39,0.1813,0.7362
48,14,38,0.1819,0.7577
48,15,37,0.1826,0.7780
48,16,36,0.1834,0.7969
48,17,35,0.1842,0.8144
48,18,34,0.1852,0.8303
48,19,33,0.1864,0.8446
48,20,32,0.1877,0.8572
48,21,31,0.1891,0.8679
48,22,30,0.1908,0.8768
48,23,29,0.1926,0.8837
48,24,28,0.1946,0.8887
48,25,27,0.1969,0.8917
48,26,26,0.1993,0.8927
48,27,25,0.2020,0.8917
48,28,24,0.2049,0.8887
48,29,23,0.2079,0.8837
48,30,22,0.2112,0.8768
48,31,21,0.2147,0.8679
48,32,20,0.2183,0.8572
48,33,19,0.2221,0.8446
48,34,18,0.2261,0.8303
48,35,17,0.2302,0.8144
48,36,16,0.2345,0.7969
48,37,15,0.2388,0.7780
48,38,14,0.2432,0.7577
48,39,13,0.2478,0.7362
48,40,12,0.2523,0.7136
48,41,11,0.2569,0.6900
48,42,10,0.2616,0.6655
48,43,9,0.2662,0.6402
48,44,8,0.2709,0.6144
48,45,7,0.2755,0.5881
48,46,6,0.2801,0.5615
48,47,5,0.2846,0.5347
48,48,4,0.2891,0.5078
48,49,3,0.2935,0.4810
48,50,2,0.2978,0.4543
48,51,1,0.3020,0.4279
48,52,0,0.3061,0.4020
49,0,51,0.1732,0.4025
49,1,50,0.1743,0.4283
49,2,49,0.1753,0.4545
49,3,48,0.1763,0.4810
49,4,47,0.1771,0.5076
49,5,46,0.1778,0.5343
49,6,45,0.1784,0.5608
49,7,44,0.1790,0.5871
49,8,43,0.1795,0.6131
49,9,42,0.1800,0.6385
49,10,41,0.1805,0.6634
49,11,40,0.1810,0.6874
49,12,39,0.1815,0.7106
49,13,38,0.1821,0.7327
49,14,37,0.1827,0.7536
49,15,36,0.1834,0.7733
49,16,35,0.1843,0.7916
49,17,34,0.1852,0.8084
49,18,33,0.1863,0.8236
49,19,32,0.1875,0.8371
49,20,31,0.1889,0.8488
49,21,30,0.1904,0.8587
49,22,29,0.1922,0.8667
49,23,28,0.1941,0.8727
49,24,27,0.1963,0.8767
49,25,26,0.1986,0.8788
49,26,25,0.2012,0.8788
49,27,24,0.2039,0.8767
49,28,23,0.2069,0.8727
49,29,22,0.2100,0.8667
49,30,21,0.2133,0.8587
49,31,20,0.2168,0.8488
49,32,19,0.2205,0.8371
49,33,18,0.2244,0.8236
49,34,17,0.2283,0.8084
49,35,16,0.2324,0.7916
49,36,15,0.2367,0.7733
49,37,14,0.2410,0.7536
49,38,13,0.2454,0.7327
49,39,12,0.2499,0.7106
49,40,11,0.2544,0.6874
49,41,10,0.2589,0.6634
49,42,9,0.2635,0.6385
49,43,8,0.2681,0.6131
49,44,7,0.2727,0.5871
49,45,6,0.2772,0.5608
49,46,5,0.2817,0.5343
49,47,4,0.2862,0.5076
49,48,3,0.2905,0.4810
49,49,2,0.2948,0.4545
49,50,1,0.2991,0.4283
49,51,0,0.3032,0.4025
50,0,50,0.1746,0.4026
50,1,49,0.1756,0.4283
50,2,48,0.1765,0.4543
50,3,47,0.1773,0.4806
50,4,46,0.1780,0.5070
50,5,45,0.1786,0.5334
50,6,44,0.1792,0.5596
50,7,43,0.1797,0.5856
50,8,42,0.1801,0.6112
50,9,41,0.1806,0.6363
50,10,40,0.1811,0.6607
50,11,39,0.1816,0.6843
50,12,38,0.1821,0.7069
50,13,37,0.1827,0.7285
50,14,36,0.1834,0.7488
50,15,35,0.1841,0.7679
50,16,34,0.1850,0.7855
50,17,33,0.1860,0.8015
50,18,32,0.1872,0.8159
50,19,31,0.1885,0.8286
50,20,30,0.1900,0.8395
50,21,29,0.1917,0.8485
50,22,28,0.1935,0.8555
50,23,27,0.1956,0.8606
50,24,26,0.1978,0.8636
50,25,25,0.2002,0.8647
50,26,24,0.2029,0.8636
50,27,23,0.2057,0.8606
50,28,22,0.2087,0.8555
50,29,21,0.2119,0.8485
50,30,20,0.2153,0.8395
50,31,19,0.2188,0.8286
50,32,18,0.2225,0.8159
50,33,17,0.2264,0.8015
50,34,16,0.2304,0.7855
50,35,15,0.2345,0.7679
50,36,14,0.2387,0.7488
50,37,13,0.2430,0.7285
50,38,12,0.2473,0.7069
50,39,11,0.2517,0.6843
50,40,10,0.2562,0.6607
50,41,9,0.2607,0.6363
50,42,8,0.2652,0.6112
50,43,7,0.2697,0.5856
50,44,6,0.2742,0.5596
50,45,5,0.2786,0.5334
50,46,4,0.2830,0.5070
50,47,3,0.2874,0.4806
50,48,2,0.2917,0.4543
50,49,1,0.2959,0.4283
50,50,0,0.3000,0.4026
51,0,49,0.1758,0.4025
51,1,48,0.1766,0.4279
51,2,47,0.1774,0.4538
51,3,46,0.1780,0.4798
51,4,45,0.1786,0.5059
51,5,44,0.1791,0.5320
51,6,43,0.1796,0.5580
51,7,42,0.1801,0.5836
51,8,41,0.1805,0.6088
51,9,40,0.1810,0.6334
51,10,39,0.1814,0.6574
51,11,38,0.1820,0.6804
51,12,37,0.1825,0.7025
51,13,36,0.1832,0.7235
51,14,35,0.1839,0.7432
51,15,34,0.1847,0.7616
51,16,33,0.1857,0.7785
51,17,32,0.1868,0.7937
51,18,31,0.1881,0.8073
51,19,30,0.1895,0.8192
51,20,29,0.1911,0.8292
51,21,28,0.1928,0.8372
51,22,27,0.1948,0.8433
51,23,26,0.1969,0.8474
51,24,25,0.1993,0.8494
51,25,24,0.2018,0.8494
51,26,23,0.2045,0.8474
51,27,22,0.2074,0.8433
51,28,21,0.2105,0.8372
51,29,20,0.2137,0.8292
51,30,19,0.2171,0.8192
51,31,18,0.2207,0.8073
51,32,17,0.2244,0.7937
51,33,16,0.2283,0.7785
51,34,15,0.2322,0.7616
51,35,14,0.2363,0.7432
51,36,13,0.2405,0.7235
51,37,12,0.2447,0.7025
51,38,11,0.2490,0.6804
51,39,10,0.2534,0.6574
51,40,9,0.2578,0.6334
51,41,8,0.2622,0.6088
51,42,7,0.2666,0.5836
51,43,6,0.2710,0.5580
51,44,5,0.2754,0.5320
51,45,4,0.2797,0.5059
51,46,3,0.2840,0.4798
51,47,2,0.2883,0.4538
51,48,1,0.2925,0.4279
51,49,0,0.2966,0.4025
52,0,48,0.1766,0.4020
52,1,47,0.1773,0.4273
52,2,46,0.1779,0.4528
52,3,45,0.1785,0.4786
52,4,44,0.1790,0.5045
52,5,43,0.1794,0.5302
52,6,42,0.1799,0.5558
52,7,41,0.1803,0.5811
52,8,40,0.1807,0.6059
52,9,39,0.1812,0.6300
52,10,38,0.1817,0.6534
52,11,37,0.1822,0.6760
52,12,36,0.1828,0.6975
52,13,35,0.1835,0.7178
52,14,34,0.1843,0.7369
52,15,33,0.1853,0.7545
52,16,32,0.1863,0.7706
52,17,31,0.1875,0.7851
52,18,30,0.1889,0.7979
52,19,29,0.1904,0.8088
52,20,28,0.1921,0.8179
52,21,27,0.1939,0.8250
52,22,26,0.1960,0.8301
52,23,25,0.1982,0.8332
52,24,24,0.2006,0.8342
52,25,23,0.2032,0.8332
52,26,22,0.2060,0.8301
52,27,21,0.2090,0.8250
52,28,20,0.2121,0.8179
52,29,19,0.2154,0.8088
52,30,18,0.2188,0.7979
52,31,17,0.2224,0.7851
52,32,16,0.2261,0.7706
52,33,15,0.2299,0.7545
52,34,14,0.2339,0.7369
52,35,13,0.2379,0.7178
52,36,12,0.2420,0.6975
52,37,11,0.2462,0.6760
52,38,10,0.2505,0.6534
52,39,9,0.2547,0.6300
52,40,8,0.2590,0.6059
52,41,7,0.2634,0.5811
52,42,6,0.2677,0.5558
52,43,5,0.2720,0.5302
52,44,4,0.2763,0.5045
52,45,3,0.2805,0.4786
52,46,2,0.2847,0.4528
52,47,1,0.2889,0.4273
52,48,0,0.2930,0.4020
53,0,47,0.1770,0.4012
53,1,46,0.1776,0.4262
53,2,45,0.1782,0.4515
53,3,44,0.1787,0.4770
53,4,43,0.1791,0.5026
53,5,42,0.1795,0.5280
53,6,41,0.1799,0.5532
53,7,40,0.1803,0.5780
53,8,39,0.1808,0.6023
53,9,38,0.1812,0.6260
53,10,37,0.1817,0.6489
53,11,36,0.1823,0.6709
53,12,35,0.1830,0.6917
53,13,34,0.1838,0.7114
53,14,33,0.1847,0.7297
53,15,32,0.1857,0.7466
53,16,31,0.1868,0.7619
53,17,30,0.1881,0.7756
53,18,29,0.1896,0.7874
53,19,28,0.1912,0.7975
53,20,27,0.1930,0.8056
53,21,26,0.1950,0.8117
53,22,25,0.1971,0.8158
53,23,24,0.1994,0.8179
53,24,23,0.2019,0.8179
53,25,22,0.2046,0.8158
53,26,21,0.2074,0.8117
53,27,20,0.2104,0.8056
53,28,19,0.2136,0.7975
53,29,18,0.2169,0.7874
53,30,17,0.2204,0.7756
53,31,16,0.2239,0.7619
53,32,15,0.2276,0.7466
53,33,14,0.2315,0.7297
53,34,13,0.2354,0.7114
53,35,12,0.2393,0.6917
53,36,11,0.2434,0.6709
53,37,10,0.2475,0.6489
53,38,9,0.2517,0.6260
53,39,8,0.2559,0.6023
53,40,7,0.2601,0.5780
53,41,6,0.2643,0.5532
53,42,5,0.2685,0.5280
53,43,4,0.2727,0.5026
53,44,3,0.2769,0.4770
53,45,2,0.2811,0.4515
53,46,1,0.2852,0.4262
53,47,0,0.2892,0.4012
54,0,46,0.1772,0.4000
54,1,45,0.1777,0.4248
54,2,44,0.1782,0.4499
54,3,43,0.1786,0.4751
54,4,42,0.1790,0.5002
54,5,41,0.1794,0.5253
54,6,40,0.1798,0.5501
54,7,39,0.1802,0.5745
54,8,38,0.1806,0.5983
54,9,37,0.1811,0.6214
54,10,36,0.1817,0.6437
54,11,35,0.1824,0.6651
54,12,34,0.1831,0.6853
54,13,33,0.1840,0.7042
54,14,32,0.1849,0.7218
54,15,31,0.1861,0.7379
54,16,30,0.1873,0.7524
54,17,29,0.1887,0.7652
54,18,28,0.1903,0.7761
54,19,27,0.1920,0.7852
54,20,26,0.1939,0.7923
54,21,25,0.1959,0.7975
54,22,24,0.1981,0.8005
54,23,23,0.2005,0.8016
54,24,22,0.2031,0.8005
54,25,21,0.2058,0.7975
54,26,20,0.2087,0.7923
54,27,19,0.2118,0.7852
54,28,18,0.2150,0.7761
54,29,17,0.2183,0.7652
54,30,16,0.2217,0.7524
54,31,15,0.2253,0.7379
54,32,14,0.2290,0.7218
54,33,13,0.2328,0.7042
54,34,12,0.2366,0.6853
54,35,11,0.2406,0.6651
54,36,10,0.2445,0.6437
54,37,9,0.2486,0.6214
54,38,8,0.2527,0.5983
54,39,7,0.2568,0.5745
54,40,6,0.2609,0.5501
54,41,5,0.2650,0.5253
54,42,4,0.2691,0.5002
54,43,3,0.2732,0.4751
54,44,2,0.2773,0.4499
54,45,1,0.2813,0.4248
54,46,0,0.2853,0.4000
55,0,45,0.1771,0.3986
55,1,44,0.1775,0.4231
55,2,43,0.1779,0.4478
55,3,42,0.1783,0.4727
55,4,41,0.1787,0.4975
55,5,40,0.1791,0.5221
55,6,39,0.1795,0.5465
55,7,38,0.1799,0.5704
55,8,37,0.1804,0.5937
