method,subset,component,n,recovery_mean_pct,recovery_median_pct,recovery_q1_pct,recovery_q3_pct,median_abs_recovery_error_pct,within_80_120_pct,mae_uM,pearson_r,ccc
probability_weighted_band__power_huber,ternary,TBZ,68,152.82197485417583,119.23321950430258,83.19707157959269,233.9827633062807,42.326146434800464,27.941176470588236,22.906725732234495,0.3218430342264722,-0.017028434818821256
probability_weighted_band__power_huber,ternary,THI,68,135.49197899191023,111.38677314177775,82.1805643895318,185.5321010338964,44.33306249579947,32.35294117647059,19.313763776190886,0.7770314157405386,0.2936703482218332
probability_weighted_band__power_huber,high_absolute,DQ,18,11.782623584254825,6.448139933977043,2.9943702328090227,18.24662840378398,93.55186006602295,0.0,218.17224710256926,0.11307544823405642,0.00021264429955903722
probability_weighted_band__power_huber,high_absolute,TBZ,18,15.257901906584493,11.137589888348494,2.910157778690328,21.590896383474224,88.86241011165151,0.0,202.0770830531192,0.37694079379435824,0.10039742100500572
probability_weighted_band__power_huber,high_absolute,THI,18,40.295149305399484,23.255111900168707,16.83864886549581,37.95336513457917,76.74488809983129,5.555555555555555,181.44018140253885,0.6661364750459354,0.07687704681173489
direct_band_calibration__power_huber,all89,DQ,82,164.07077838980513,108.49470023931723,42.24195157864424,212.11042418250935,88.34216339198406,12.195121951219512,53.890559766534096,-0.30481327634921423,-0.005867576832922727
direct_band_calibration__power_huber,all89,TBZ,82,129.84273053078192,103.92278777913819,51.217339632549695,196.58909600673957,56.53431052044435,20.73170731707317,51.0048776768727,0.3719345692151316,0.14740407132045516
direct_band_calibration__power_huber,all89,THI,82,119.29072548869051,102.11369995605084,55.032297387381846,165.39538312546506,53.250618722088234,25.609756097560975,45.49014121471572,0.7976329624657011,0.2629944463455654
direct_band_calibration__power_huber,low_grid64,DQ,64,206.8049119221903,157.3256547834045,86.73453384069737,303.56088609811763,71.48515560996034,15.625,7.776975311329313,-0.23202230282998487,-0.10616955677776009
direct_band_calibration__power_huber,low_grid64,TBZ,64,162.07330020171207,128.86923343794723,92.85146848864252,238.02177451137882,36.47151435410139,26.5625,8.481543917192223,0.678111539569487,0.3398856694509843
direct_band_calibration__power_huber,low_grid64,THI,64,141.771732493838,116.64415987238684,86.85206076148809,175.73515583660492,41.15542183341282,29.6875,7.860654544522147,0.787281008735247,0.44108336380874785
direct_band_calibration__power_huber,max100,DQ,64,206.8049119221903,157.3256547834045,86.73453384069737,303.56088609811763,71.48515560996034,15.625,7.776975311329313,-0.23202230282998487,-0.10616955677776009
direct_band_calibration__power_huber,max100,TBZ,64,162.07330020171207,128.86923343794723,92.85146848864252,238.02177451137882,36.47151435410139,26.5625,8.481543917192223,0.678111539569487,0.3398856694509843
direct_band_calibration__power_huber,max100,THI,64,141.771732493838,116.64415987238684,86.85206076148809,175.73515583660492,41.15542183341282,29.6875,7.860654544522147,0.787281008735247,0.44108336380874785
direct_band_calibration__power_huber,binary,DQ,14,11.684004599853125,8.072067579595707,3.318101775963071,19.489545565787637,91.92793242040429,0.0,210.03559415086605,0.1912159579684717,0.0006952070278788658
direct_band_calibration__power_huber,binary,TBZ,14,18.132208519558166,11.598127267144044,8.845799225873812,23.872304736302432,88.40187273285596,0.0,187.97147286636846,0.47559724874892184,0.13623309595958194
direct_band_calibration__power_huber,binary,THI,14,44.623540364588564,24.718853550787188,16.117440868846813,45.30516794923162,75.28114644921281,14.285714285714285,172.92012446537686,0.5654761446650699,0.09582755179787776
direct_band_calibration__power_huber,ternary,DQ,68,195.4445259347952,130.7183936425407,60.85251508929893,265.34725296994617,83.6490344607429,14.705882352941178,21.74305268740693,-0.20738488913309255,-0.005878580609960146
direct_band_calibration__power_huber,ternary,TBZ,68,152.84195565073975,121.43763250351194,84.33451228898258,234.17066520504702,38.127556737725556,25.0,22.805872784917685,0.31498289839045074,-0.01753862089955868
direct_band_calibration__power_huber,ternary,THI,68,134.66338124953504,110.35066527976886,78.57755420890524,173.04384157006353,44.525930516287076,27.941176470588236,19.25455642781489,0.7757471215406633,0.3490465770854627
direct_band_calibration__power_huber,high_absolute,DQ,18,12.127192496879951,6.642633143369224,3.0933803222670946,19.489545565787637,93.35736685663078,0.0,217.8499711628178,0.08802830618133128,9.137057777515133e-05
direct_band_calibration__power_huber,high_absolute,TBZ,18,15.24514947858594,11.182671754140014,2.830382116521059,21.490976489477852,88.81732824585998,0.0,202.19895326684775,0.3565744204097218,0.09999098076808613
direct_band_calibration__power_huber,high_absolute,THI,18,39.35825613705495,21.0542322521356,17.09714960623555,34.07876357122647,78.94576774786441,11.11111111111111,179.28387159762622,0.6697723669840823,0.10316267348034402
probability_weighted_band__competition_ridge,all89,DQ,82,179.46879164340393,120.47385513434122,75.24465055330916,217.13172769706946,76.11525560301514,19.51219512195122,49.733501389743616,0.5207126608557023,0.07091882836253183
probability_weighted_band__competition_ridge,all89,TBZ,82,184.50777826838737,131.68825351546897,60.3515967019606,260.8639318944572,80.52814300969371,14.634146341463413,51.99962229487676,0.3848798161071479,0.1364650142750113
probability_weighted_band__competition_ridge,all89,THI,82,130.78316140507636,117.22792940227957,65.8548867755928,171.4291408859543,51.963295991710424,24.390243902439025,40.86724712544692,0.8448523533850766,0.4322808577048191
probability_weighted_band__competition_ridge,low_grid64,DQ,64,221.87107733736292,146.79590456822905,106.99554428766639,241.8689055293302,47.5388329015514,23.4375,6.952625419316469,0.5152232285181476,0.4316259076519758
probability_weighted_band__competition_ridge,low_grid64,TBZ,64,230.25869038038738,167.84687653617874,115.48295219603853,300.2668238333433,72.70240977910325,18.75,10.768341896118084,0.540224835620418,0.33248193555112654
probability_weighted_band__competition_ridge,low_grid64,THI,64,151.61110176024874,126.35004115712366,93.25311679724518,186.99976671675762,41.28168748435547,29.6875,9.082166581842706,0.8061211173457176,0.3674333813846834
probability_weighted_band__competition_ridge,max100,DQ,64,221.87107733736292,146.79590456822905,106.99554428766639,241.8689055293302,47.5388329015514,23.4375,6.952625419316469,0.5152232285181476,0.4316259076519758
probability_weighted_band__competition_ridge,max100,TBZ,64,230.25869038038738,167.84687653617874,115.48295219603853,300.2668238333433,72.70240977910325,18.75,10.768341896118084,0.540224835620418,0.33248193555112654
probability_weighted_band__competition_ridge,max100,THI,64,151.61110176024874,126.35004115712366,93.25311679724518,186.99976671675762,41.28168748435547,29.6875,9.082166581842706,0.8061211173457176,0.3674333813846834
probability_weighted_band__competition_ridge,binary,DQ,14,28.71727635193875,11.663551180895945,9.448045461266808,31.634202676564332,88.33644881910405,0.0,195.65086236726407,0.11046740907907504,0.011267366869079575
probability_weighted_band__competition_ridge,binary,TBZ,14,23.362055801467356,19.4718569903063,9.841143303191114,36.46138268922901,80.52814300969371,0.0,186.00970041798746,0.3712234942611102,0.11814126104693662
probability_weighted_band__competition_ridge,binary,THI,14,62.45566290804866,33.964882933560354,20.386356878017114,106.31970442509443,74.91860890304663,7.142857142857142,153.13142911321134,0.6112044128252154,0.15494102260917045
probability_weighted_band__competition_ridge,ternary,DQ,68,210.5058683210585,133.46568832358108,102.17004605085623,234.49584018673167,55.45419291988122,23.52941176470588,19.691691776724696,0.6017173927848569,0.13704027700511956
probability_weighted_band__competition_ridge,ternary,TBZ,68,217.6848387762827,151.9119685393079,106.44188107946562,294.30781866526314,83.22707834002969,17.647058823529413,24.40931209305985,0.3565512579086828,0.002360565756433969
probability_weighted_band__competition_ridge,ternary,THI,68,144.8505875662291,121.40458789264044,85.53089108320152,177.10856349428462,45.41219420541218,27.941176470588236,17.75403318678953,0.8275263431904178,0.606187357643183
probability_weighted_band__competition_ridge,high_absolute,DQ,18,28.705109175994135,11.663551180895945,9.1931312010638,31.634202676564332,88.33644881910405,5.555555555555555,201.84328261792902,0.16789049438189563,0.013742507789540141
probability_weighted_band__competition_ridge,high_absolute,TBZ,18,21.837868536831785,15.531030201663366,6.185933032473605,36.46138268922901,84.46896979833663,0.0,198.59973037935202,0.266030036398393,0.08666580884737929
