method,subset,n_maps,n_present,recovery_mean_pct,recovery_median_pct,recovery_q1_pct,recovery_q3_pct,median_abs_recovery_error_pct,mean_abs_recovery_error_pct,within_80_120_pct,within_70_130_pct,within_1_5x_pct,mae_uM,euclidean_mean_uM,false_positive_mean_uM,pearson_r,spearman_r,r2_linear,ccc
probability_weighted_band__raw,ternary,68,204,61.609488271173376,35.029344460528,17.362418885726346,71.24558989181244,69.96996996996997,72.34772428841697,9.803921568627452,12.745098039215685,16.176470588235293,21.905618756344836,44.59782295551834,0.0,0.340907821783217,0.389442437700826,0.04055103656856929,0.1588948104659032
probability_weighted_band__raw,high_absolute,25,54,22.787094370616867,3.145028164248817,0.7459774219576665,20.0,97.82697676875722,87.37505828400828,1.8518518518518516,1.8518518518518516,3.7037037037037033,203.83560772713807,341.88927409757093,1.3632718003822741,0.1985903998704751,0.20982106079477747,-1.182784301981584,0.0515595368680885
direct_band_calibration__raw,all89,89,246,50.841948283550444,30.03003003003003,12.284571582072171,57.32683934630113,74.76560665657325,72.60155052681746,7.723577235772358,14.227642276422763,16.260162601626014,51.68498475854432,110.39321042980178,1.4053914918233248,0.35675707001791757,0.33082250902377563,-0.02403493635009446,0.13752590222087735
direct_band_calibration__raw,low_grid64,64,192,59.73558063189123,36.26705652439826,18.16711610359332,74.12747618091907,67.69469308881548,68.5978214389908,8.854166666666668,16.666666666666664,18.75,8.584783398291899,18.730878437557493,0.0,0.5185375869256136,0.5161535080786464,-1.9624153289376847,0.3039901947332634
direct_band_calibration__raw,max100,64,192,59.73558063189123,36.26705652439826,18.16711610359332,74.12747618091907,67.69469308881548,68.5978214389908,8.854166666666668,16.666666666666664,18.75,8.584783398291899,18.730878437557493,0.0,0.5185375869256136,0.5161535080786464,-1.9624153289376847,0.3039901947332634
direct_band_calibration__raw,binary,21,42,22.19949290806475,4.533989039610654,1.1275704364590968,19.448783068162502,96.25777497647678,85.58830494291516,4.761904761904762,7.142857142857142,9.523809523809524,197.14739424628235,324.6373665170547,1.4053914918233248,0.24075382050647423,0.25014593222674786,-0.9769920264760399,0.05377555095564378
direct_band_calibration__raw,ternary,68,204,56.73892439026808,34.7754056640066,17.01447203787027,67.86899713546518,69.60741139261276,69.92780697056206,8.333333333333332,15.686274509803921,17.647058823529413,21.736841628715897,44.2295739910913,0.0,0.33798849800300734,0.38623660343798466,0.04231694414995846,0.1608553046538283
direct_band_calibration__raw,high_absolute,25,54,19.220144378338723,3.124381791345958,0.7511866770316311,19.448783068162502,97.4735043619213,86.83703172797898,3.7037037037037033,5.555555555555555,7.4074074074074066,204.9301451505529,345.0487803299472,1.4053914918233248,0.22240348124492085,0.22028022464924082,-1.2123123132177311,0.05262191634712907
pie_partition_above_intercept__raw,all89,89,246,20.021885011212028,16.922306541563216,7.941172625346318,32.95053500578702,83.22805267670455,82.09161145631003,0.0,0.0,0.8130081300813009,53.882040141918175,113.16535041754864,0.9833640364817688,0.5161055250460712,0.4106458977656541,-0.0739026966203491,0.11168373577848738
pie_partition_above_intercept__raw,low_grid64,64,192,23.409237214393983,18.662935152526984,10.158593944046984,34.08467528791809,81.4322108448369,79.29868013461868,0.0,0.0,0.5208333333333333,9.597727624386534,19.469466842705486,0.0,0.5752347850304553,0.6245774654780942,-1.4643830052862157,0.13720228923169756
pie_partition_above_intercept__raw,max100,64,192,23.409237214393983,18.662935152526984,10.158593944046984,34.08467528791809,81.4322108448369,79.29868013461868,0.0,0.0,0.5208333333333333,9.597727624386534,19.469466842705486,0.0,0.5752347850304553,0.6245774654780942,-1.4643830052862157,0.13720228923169756
pie_partition_above_intercept__raw,binary,21,42,8.072122228407508,2.1617937691561506,0.9813239729043061,4.938796035337587,97.83820623084385,91.92787777159249,0.0,0.0,2.380952380952381,204.6044892686827,333.44108624903316,0.9833640364817688,0.409800235549037,0.3150587604635138,-1.095122597945155,0.04918803453921423
pie_partition_above_intercept__raw,ternary,68,204,22.48213029002473,18.392089293812045,9.904060899645446,33.707060444864396,81.71501373025175,80.06649780316367,0.0,0.0,0.49019607843137253,22.850947674643123,45.139020234296076,0.0,0.49572918076639283,0.4815684516902231,0.03190014238016625,0.1551567341054723
pie_partition_above_intercept__raw,high_absolute,25,54,7.977966066565095,2.1617937691561506,0.6720180848282502,4.938796035337587,97.83820623084385,92.02203393343491,0.0,0.0,1.8518518518518516,211.33737353758622,353.02681236914714,0.9833640364817688,0.37954557461777355,0.2698248844033421,-1.324709182220758,0.049269969904166336
pie_partition_raw_signal__raw,all89,89,246,14.29281112686918,10.876970102799625,4.554225621709119,17.947543988978488,89.46541078712448,87.55787902382748,0.0,0.0,0.40650406504065045,54.49324738342804,114.12613330419902,0.5971201966755448,0.4944049153549705,0.41543462801603476,-0.08239180477383434,0.10731928271537666
pie_partition_raw_signal__raw,low_grid64,64,192,16.288562547257524,13.360209295366225,7.967862678993368,20.328842837034465,86.7519507992082,86.08263420832257,0.0,0.0,0.0,10.072910907354245,20.194947231020983,0.0,0.5486678147320936,0.5749878133946499,-1.5660752313473543,0.11821842991330384
pie_partition_raw_signal__raw,max100,64,192,16.288562547257524,13.360209295366225,7.967862678993368,20.328842837034465,86.7519507992082,86.08263420832257,0.0,0.0,0.0,10.072910907354245,20.194947231020983,0.0,0.5486678147320936,0.5749878133946499,-1.5660752313473543,0.11821842991330384
pie_partition_raw_signal__raw,binary,21,42,7.23280894965048,1.766112355040022,0.6523350516020288,4.407345857289029,98.23388764495998,92.76719105034951,0.0,0.0,2.380952380952381,205.7353838010594,335.02860139848747,0.5971201966755448,0.40751710329332874,0.31557356235969597,-1.1114833975116496,0.04685587162040798
pie_partition_raw_signal__raw,ternary,68,204,15.746340986884794,12.925079244051243,7.476755570784949,19.751458828592032,87.12881452407194,86.48537360660235,0.0,0.0,0.0,23.355160473915692,45.90625345155108,0.0,0.4698455459531358,0.4713085985966108,0.02391436437390182,0.15091797178388208
pie_partition_raw_signal__raw,high_absolute,25,54,7.196806076599507,1.6617777950074837,0.42649590125243425,4.407345857289029,98.33822220499252,92.80319392340051,0.0,0.0,1.8518518518518516,212.4322215205793,354.5899696515347,0.5971201966755448,0.37865135324035204,0.30408275585245753,-1.342488936077594,0.047164396728353424
