wavenumber_cm-1,leaf_dq_median,leaf_dq_q25,leaf_dq_q75,leaf_dq_median_over_ink,leaf_dq_minus_control,leaf_tb1_median,leaf_tb1_q25,leaf_tb1_q75,leaf_tb1_median_over_ink,leaf_tb1_minus_control,leaf_thi2_median,leaf_thi2_q25,leaf_thi2_q75,leaf_thi2_median_over_ink,leaf_thi2_minus_control,cov3_median,cov3_q25,cov3_q75,cov3_median_over_ink,cov3_minus_control,leavesmix_median,leavesmix_q25,leavesmix_q75,leavesmix_median_over_ink,leavesmix_minus_control,leavesmix2peel_median,leavesmix2peel_q25,leavesmix2peel_q75,leavesmix2peel_median_over_ink,leavesmix2peel_minus_control,leavesmix2peel2_median,leavesmix2peel2_q25,leavesmix2peel2_q75,leavesmix2peel2_median_over_ink,leavesmix2peel2_minus_control
506.10,102.997,26.4483,164.705,0.00577062,-0.00172612,-2.10427,-90.5064,74.8114,-0.000100532,-0.00759727,107.12,68.0263,136.28,0.00701412,-0.000482618,149.758,109.004,191.809,0.00749674,0,138.071,94.4398,177.318,0.0124144,0.00491769,55.9459,9.88232,93.3005,0.00679301,-0.000703734,198.667,154.788,253.039,0.0143993,0.00690259
507.65,134.05,61.9858,215.552,0.00751038,-0.00307811,77.4167,-22.4808,133.504,0.00369859,-0.0068899,76.6737,38.2125,109.761,0.00502053,-0.00556796,211.52,177.356,256.233,0.0105885,0,89.6276,37.8067,137.407,0.00805871,-0.00252978,138.166,89.1249,186.52,0.0167762,0.00618773,256.431,205.912,319.564,0.0185861,0.00799758
509.20,105.936,57.8717,156.207,0.00593527,-0.00239327,86.0631,3.09229,174.927,0.00411167,-0.00421687,129.637,91.4086,170.115,0.00848852,0.000159978,166.375,114.013,199.726,0.00832854,0,76.5969,34.777,117.245,0.00688707,-0.00144147,125.258,86.7381,160.803,0.015209,0.00688045,207.39,177.406,269.468,0.0150316,0.00670305
510.75,87.1201,38.4317,143.864,0.00488107,-0.00234974,101.735,42.2521,196.614,0.00486039,-0.00237043,149.892,109.786,191.021,0.0098148,0.00258399,144.446,104.893,184.61,0.00723081,0,69.7582,34.091,105.849,0.00627219,-0.000958626,140.153,105.974,181.824,0.0170175,0.00978672,228.351,180.497,289.702,0.0165508,0.00932002
512.30,86.5621,23.8578,166.163,0.00484981,-0.00416199,147.538,83.2787,204.885,0.00704865,-0.00196315,129.938,88.5867,176.744,0.00850825,-0.000503548,180.024,141.835,232.709,0.0090118,0,53.0044,5.86466,100.766,0.00476579,-0.00424601,182.377,129.611,225.861,0.0221444,0.0131326,297.07,246.412,369.896,0.0215316,0.0125198
513.85,169.206,112.774,219.557,0.00948011,0.00101788,180.586,116.408,236.488,0.0086275,0.000165273,146.149,96.4153,189.575,0.00956969,0.00110747,169.045,139.449,209.142,0.00846222,0,1.11994,-30.1364,44.1361,0.000100698,-0.00836153,66.914,24.8774,112.015,0.00812477,-0.000337456,219.452,167.17,300.09,0.0159058,0.0074436
515.40,198.606,138.113,246.168,0.0111273,0.0029837,179.202,97.4344,248.316,0.00856141,0.000417842,164.95,113.533,207.754,0.0108008,0.00265724,162.679,128.258,190.457,0.00814357,0,-2.99074,-30.8325,35.321,-0.000268907,-0.00841248,89.096,49.6782,127.337,0.0108181,0.00267457,158.589,105.866,218.702,0.0114945,0.00335093
516.95,188.766,142.546,250.818,0.010576,0.00318683,192.515,107.26,255.57,0.00919742,0.00180828,178.474,136.982,228.226,0.0116863,0.00429718,147.609,101.94,182.382,0.00738915,0,42.2944,1.92693,79.5164,0.00380282,-0.00358632,144.851,96.6417,188.012,0.017588,0.0101988,139.127,86.0821,216.723,0.0100839,0.00269479
518.50,182.501,116.735,242.047,0.010225,0.00319945,238.957,159.641,308.087,0.0114162,0.00439068,198.662,162.485,245.601,0.0130082,0.00598273,140.344,92.6741,173.338,0.0070255,0,150.881,107.982,196.354,0.0135662,0.00654065,116.731,71.1879,172.834,0.0141736,0.00714812,215.748,176.592,271.886,0.0156374,0.00861186
520.05,122.876,77.0908,179.259,0.00688434,-0.0020011,162.913,90.226,204.728,0.00778319,-0.00110225,167.589,125.772,199.309,0.0109736,0.00208814,177.499,144.863,210.268,0.00888544,0,195.402,155.26,236.29,0.0175693,0.00868382,103.057,61.3048,146.625,0.0125133,0.00362781,199.159,174.911,265.159,0.014435,0.00554957
521.60,113.871,66.6699,174.192,0.00637983,-0.00383856,229.91,174.042,299.41,0.010984,0.000765599,168.885,138.637,207.14,0.0110585,0.00084006,204.127,170.768,238.722,0.0102184,0,206.59,168.659,255.718,0.0185752,0.00835677,114.967,72.5203,164.048,0.0139594,0.00374098,227.325,182.341,293.54,0.0164765,0.00625809
523.15,158.933,98.0334,245.581,0.00890454,-0.000922199,514.855,380.818,603.785,0.0245972,0.0147705,221.11,174.881,255.441,0.0144781,0.00465134,196.303,162.009,235.5,0.00982674,0,207.068,145.237,254.902,0.0186181,0.00879139,168.381,108.383,227.861,0.0204449,0.0106182,275.292,213.372,365.193,0.0199531,0.0101264
524.70,226.275,160.429,297.345,0.0126775,0.00254933,747.94,589.464,884.814,0.0357329,0.0256047,152.735,124.862,188.508,0.010001,-0.00012719,202.324,173.978,251.215,0.0101281,0,217.096,165.965,277.026,0.0195198,0.00939166,210.922,165.979,265.827,0.0256104,0.0154822,220.103,174.155,290.648,0.0159531,0.00582492
526.25,258.516,178.562,326.21,0.0144838,0.000892532,883.294,729.024,992.503,0.0421995,0.0286082,201.258,172.939,243.702,0.0131782,-0.000413101,271.506,239.793,316.023,0.0135913,0,273.355,225.721,339.087,0.0245782,0.0109869,207.571,169.655,269.742,0.0252035,0.0116122,265.096,194.486,345.166,0.0192141,0.00562278
527.80,270.696,198.967,358.719,0.0151663,-0.000608806,987.76,835.719,1062.02,0.0471903,0.0314152,279.599,231.067,322.931,0.0183079,0.00253279,315.13,282.67,368.361,0.0157751,0,341.506,280.083,414.031,0.0307059,0.0149308,233.649,180.459,296.46,0.0283699,0.0125948,296.045,252.405,398.749,0.0214573,0.00568219
529.35,328.5,231.741,410.241,0.0184048,0.00762099,1128.99,938.646,1255.68,0.0539376,0.0431537,257.887,206.75,326.305,0.0168862,0.00610238,215.422,154.144,255.83,0.0107838,0,372.964,316.897,460.151,0.0335344,0.0227505,361.236,300.83,452.779,0.0438616,0.0330778,291.255,226.038,447.377,0.0211101,0.0103263
530.90,359.689,280.239,455.791,0.0201523,0.00979476,1172.65,936.802,1300.44,0.0560236,0.0456661,266.829,220.954,314.402,0.0174717,0.00711421,206.906,168.837,250.731,0.0103575,0,392.949,328.897,460.063,0.0353313,0.0249738,279.239,223.186,358.4,0.0339055,0.023548,227.553,177.775,331.888,0.016493,0.0061355
532.45,380.694,305.286,476.983,0.0213291,0.0106281,1183.43,996.858,1310.93,0.0565385,0.0458375,276.794,236.065,322.777,0.0181243,0.00742326,213.768,171.16,251.543,0.010701,0,373.778,307.195,455.256,0.0336076,0.0229066,254.174,194.017,325.49,0.030862,0.020161,230.099,167.743,366.876,0.0166776,0.00597657
534.00,402.663,314.11,506.713,0.02256,0.0120838,1181.1,998.354,1306.24,0.0564273,0.0459512,303.628,242.829,348.874,0.0198813,0.00940511,209.277,173.471,258.712,0.0104762,0,325.442,251.759,434.613,0.0292615,0.0187853,317.955,250.513,391.308,0.0386064,0.0281303,296.886,227.621,504.267,0.0215182,0.0110421
535.55,332.596,265.958,460.208,0.0186343,0.00658394,1161.25,994.708,1272.91,0.0554789,0.0434285,349.006,303.683,395.179,0.0228526,0.0108022,240.724,204.378,281.448,0.0120504,0,311.848,226.735,403.308,0.0280393,0.0159889,205.094,138.468,274.23,0.0249027,0.0128523,293.392,229.624,440.431,0.021265,0.00921459
537.10,303.005,229.537,433.221,0.0169764,0.00770189,981.633,848.855,1112.16,0.0468976,0.0376231,294.826,255.476,362.18,0.019305,0.0100304,185.272,151.996,227.748,0.00927452,0,332.22,247.853,438.271,0.0298709,0.0205964,207.71,156.621,288.078,0.0252203,0.0159458,256.241,203.939,435.048,0.0185723,0.00929782
538.65,305.786,238.411,385.854,0.0171323,0.0113887,858.116,699.001,976.285,0.0409966,0.035253,269.497,216.714,328.316,0.0176465,0.0119029,114.737,94.6146,163.399,0.0057436,0,357.356,270.408,478.237,0.032131,0.0263874,253.994,187.932,335.29,0.0308402,0.0250966,201.485,156.361,267.108,0.0146036,0.00886003
540.20,401.826,338.946,483.507,0.0225131,0.0154169,874.491,699.584,990.087,0.0417789,0.0346827,390.412,324.992,446.025,0.0255638,0.0184677,141.756,107.157,185.391,0.00709614,0,344.85,257.298,465.899,0.0310066,0.0239104,219.917,167.389,295.136,0.0267026,0.0196065,201.163,152.147,282.029,0.0145802,0.0074841
541.75,329.122,278.186,423.703,0.0184397,0.00638156,895.68,679.63,993.881,0.0427912,0.0307331,366.127,305.514,421.026,0.0239737,0.0119156,240.878,198.82,279.291,0.0120581,0,365.429,268.525,481.746,0.0328569,0.0207987,183.93,133.433,257.576,0.022333,0.0102749,212.741,171.186,279.628,0.0154194,0.0033613
543.30,318.6,244.047,388.02,0.0178502,0.0028276,887.126,683.484,976.568,0.0423825,0.02736,281.592,227.079,375.144,0.0184384,0.00341579,300.098,258.849,344.077,0.0150226,0,339.5,244.524,478.514,0.0305256,0.015503,183.523,127.443,267.759,0.0222836,0.00726103,221.406,176.282,340.584,0.0160475,0.00102492
544.85,340.306,263.983,448.209,0.0190663,0.00358343,857.249,684.686,940.961,0.0409552,0.0254723,210.04,135.396,297.518,0.0137532,-0.00172962,309.292,254.834,349.667,0.0154828,0,283.438,173.113,441.744,0.0254848,0.010002,227.586,155.681,319.333,0.0276337,0.0121509,200.002,148.949,315.204,0.0144962,-0.000986689
546.40,331.546,264.014,412.22,0.0185755,0.00842411,594.247,463.586,685.443,0.0283902,0.0182388,327.108,285.751,427.056,0.0214187,0.0112673,202.789,167.608,232.174,0.0101514,0,368.162,250.835,546.875,0.0331026,0.0229512,247.126,196.447,338.063,0.0300064,0.0198549,259.859,215.534,354.052,0.0188346,0.00868317
547.95,274.794,193.961,342.231,0.0153959,0.00852696,522.649,416.915,614.892,0.0249696,0.0181007,393.467,322.967,485.416,0.0257639,0.018895,137.216,104.57,175.76,0.00686889,0,379.716,266.846,553.497,0.0341415,0.0272726,210.425,169.107,291.986,0.0255501,0.0186812,224.323,169.931,348.612,0.0162589,0.00939003
549.50,250.745,200.764,329.708,0.0140485,0.00860579,548.7,455.664,679.096,0.0262142,0.0207715,400.519,330.553,499.79,0.0262256,0.0207829,108.726,66.8928,159.392,0.0054427,0,362.76,247.812,540.693,0.0326169,0.0271742,195.289,149.879,287.622,0.0237122,0.0182695,176.353,107.723,294.505,0.012782,0.00733931
551.05,384.088,331.015,484.077,0.0215193,0.0155762,649.816,500.4,732.541,0.031045,0.025102,384.261,320.712,459.407,0.0251611,0.019218,118.721,69.9165,161.907,0.00594304,0,378.424,245.671,534.553,0.0340253,0.0280822,303.885,250.297,391.317,0.036898,0.030955,191.607,130.644,308.714,0.0138877,0.00794463
552.60,292.191,245.972,396.779,0.0163705,0.0130742,505.466,392.014,594.641,0.0241487,0.0208523,350.267,281.365,418.54,0.0229351,0.0196388,65.8489,35.7335,93.3583,0.00329633,0,409.97,280.901,572.547,0.0368618,0.0335654,213.192,161.131,293.997,0.025886,0.0225896,182.093,123.159,286.271,0.0131981,0.00990175
554.15,259.869,216.506,354.929,0.0145597,0.0117304,415.857,318.287,466.975,0.0198676,0.0170384,358.793,317.302,439.582,0.0234934,0.0206642,56.5181,16.6588,91.4252,0.00282924,0,389.421,270.481,554.446,0.0350141,0.0321848,164.49,116.822,248.097,0.0199725,0.0171433,195.471,147.898,286.226,0.0141677,0.0113385
555.70,305.806,241.16,394.618,0.0171334,0.0128983,433.94,326.734,524.507,0.0207315,0.0164964,423.868,358.517,489.376,0.0277545,0.0235194,84.6025,54.7839,121.235,0.00423512,0,342.635,208.801,507.667,0.0308074,0.0265723,176.746,122.207,263.796,0.0214607,0.0172256,233.026,186.216,320.878,0.0168897,0.0126546
557.25,193.741,152.335,254.684,0.0108547,0.0042713,467.54,352.611,564.723,0.0223368,0.0157534,271.471,220.035,358.95,0.0177757,0.0111923,131.513,84.3328,161.377,0.0065834,0,288.66,171.221,452.135,0.0259543,0.0193709,117.316,69.3093,191.806,0.0142447,0.00766129,134.83,82.5366,215.709,0.00977245,0.00318906
558.80,145.741,103.158,217.046,0.00816541,0.00464537,335.36,261.752,427.518,0.0160219,0.0125018,295.201,225.915,363.727,0.0193295,0.0158094,70.3179,42.4955,111.714,0.00352004,0,305.901,207.284,445.273,0.0275045,0.0239845,89.0135,55.793,159.396,0.0108081,0.00728808,151.862,92.4224,209.521,0.011007,0.00748691
560.35,125.522,80.1008,193.136,0.00703262,0.00506476,194.278,110.41,265.549,0.00928163,0.00731377,316.499,265.425,383.414,0.0207241,0.0187562,39.3108,-0.217784,71.0583,0.00196786,0,310.156,217.225,424.999,0.0278871,0.0259192,89.4583,40.4809,145.738,0.0108621,0.00889427,191.978,136.613,253.887,0.0139145,0.0119467
561.90,101.305,52.4811,164.956,0.00567579,-0.00013318,146.198,65.0441,231.058,0.0069846,0.00117563,228.958,178.151,307.365,0.014992,0.00918301,116.043,70.5202,159.259,0.00580897,0,203.573,133.677,317.405,0.0183039,0.0124949,78.1832,25.6276,140.464,0.00949309,0.00368411,209.696,136.04,271.371,0.0151987,0.00938976
563.45,90.7303,37.588,125.896,0.00508334,0.00305532,146.341,59.1962,205.472,0.00699147,0.00496346,297.694,256.468,357.465,0.0194927,0.0174647,40.5125,19.1507,76.2138,0.00202801,0,146.756,78.1317,227.419,0.0131953,0.0111673,66.9284,25.9625,115.76,0.00812652,0.00609851,68.5994,34.0295,140.505,0.00497208,0.00294406
565.00,85.0664,43.7752,119.663,0.00476601,0.00319907,114.405,68.5978,184.607,0.00546569,0.00389875,283.176,260.506,346.483,0.0185421,0.0169752,31.3018,0.874089,59.1577,0.00156694,0,157.005,101.093,227.271,0.0141168,0.0125499,86.7522,43.7549,132.547,0.0105335,0.0089666,55.4093,14.8946,104.514,0.00401606,0.00244912
566.55,89.2853,43.8827,129.947,0.00500238,0.00124462,92.1818,7.5409,179.703,0.00440399,0.000646235,214.311,162.482,271.85,0.0140329,0.0102752,75.0666,37.4584,108.113,0.00375776,0,219.382,159.343,284.541,0.0197253,0.0159676,109.802,60.3641,158.493,0.0133323,0.00957451,111.714,66.0005,160.762,0.00809704,0.00433929
568.10,86.1646,41.486,124.374,0.00482753,-0.000799133,-10.1744,-63.61,133.772,-0.000486084,-0.00611275,143.09,93.4799,191.13,0.00936939,0.00374272,112.401,83.2967,150.927,0.00562667,0,158.651,99.545,210.219,0.0142649,0.0086382,46.5341,-0.671791,88.7875,0.00565023,2.35596e-05,138.697,95.1724,178.029,0.0100528,0.00442611
569.65,57.9737,16.494,86.5279,0.00324809,-0.00335679,50.6991,-3.14371,141.762,0.00242216,-0.00418273,95.9195,64.8741,139.469,0.00628072,-0.000324161,131.942,100.258,167.972,0.00660488,0,76.8766,30.1244,134.943,0.00691223,0.000307343,97.3368,55.7443,141.228,0.0118187,0.00521386,147.851,108.803,193.481,0.0107162,0.00411136
571.20,17.7954,-11.1436,57.7941,0.000997019,-0.0059321,97.4551,16.526,163.74,0.00465593,-0.00227319,57.7739,13.7343,95.3067,0.00378298,-0.00314614,138.419,92.4567,185.174,0.00692912,0,75.9119,31.8838,130.767,0.00682548,-0.000103635,158.12,111.618,207.132,0.0191991,0.01227,129.235,79.5832,183.03,0.00936691,0.00243779
572.75,7.12048,-45.7863,55.4011,0.000398938,-0.00536032,11.8328,-62.9161,104.514,0.000565314,-0.00519395,-4.97792,-40.7896,31.6743,-0.00032595,-0.00608521,115.049,65.7514,157.461,0.00575926,0,204.59,144.422,260.92,0.0183953,0.0126361,162.22,118.941,215.091,0.0196969,0.0139377,68.9727,8.76394,132.762,0.00499913,-0.000760128
574.30,68.618,31.7039,106.911,0.00384445,-0.000168174,-14.763,-101.43,83.3013,-0.000705303,-0.00471793,80.919,47.1423,118.609,0.00529851,0.00128588,80.1579,38.2788,111.136,0.00401263,0,201.781,156.472,256.701,0.0181428,0.0141301,120.606,83.1798,164.482,0.0146441,0.0106314,120.039,78.3598,166.396,0.0087004,0.00468778
575.85,70.2645,37.5969,116.735,0.0039367,0.000897683,-6.23885,-70.1033,70.0294,-0.000298062,-0.00333708,125.404,88.3993,159.823,0.00821134,0.00517232,60.7087,23.7594,98.922,0.00303902,0,151.167,108.543,193.217,0.0135919,0.0105529,143.021,105.601,185.441,0.0173658,0.0143268,136.011,101.347,189.362,0.00985807,0.00681906
577.40,39.6997,0.917595,96.6207,0.00222425,-0.00182694,29.5277,-22.024,107.02,0.00141069,-0.0026405,133.493,96.7545,171.014,0.008741,0.00468982,80.9283,27.1474,110.248,0.00405119,0,79.9513,43.3407,125.159,0.00718868,0.00313749,173.424,131.178,223.893,0.0210573,0.0170061,118.197,80.586,172.838,0.00856693,0.00451574
578.95,66.6577,27.259,108.516,0.00373462,-0.00207897,112.899,34.653,186.923,0.00539375,-0.00041984,90.9096,48.2956,129.842,0.00595268,0.000139094,116.135,67.845,162.935,0.00581359,0,111.278,62.2984,154.44,0.0100054,0.00419178,88.3033,42.0974,129.74,0.0107219,0.00490829,103.806,52.6262,163.503,0.00752386,0.00171028
580.50,51.8711,12.3078,85.5443,0.00290618,-0.00105265,-0.479682,-57.9684,88.1604,-2.29169e-05,-0.00398174,105.487,64.1339,142.456,0.00690723,0.0029484,79.0832,40.0285,114.91,0.00395883,0,152.58,111.291,188.658,0.013719,0.00976014,66.3004,28.7343,106.122,0.00805026,0.00409144,56.73,17.2086,122.749,0.00411178,0.000152957
582.05,78.7944,36.787,129.446,0.00441461,0.000797068,0.753175,-51.4822,80.0284,3.5983e-05,-0.00358156,114.684,66.5586,148.561,0.00750942,0.00389188,72.2655,39.715,116.53,0.00361754,0,182.983,139.8,223.383,0.0164526,0.0128351,76.0089,39.3753,115.158,0.00922908,0.00561154,88.135,46.5926,126.323,0.00638801,0.00277047
583.60,176.062,110.284,222.556,0.00986418,0.00263139,157.736,95.7732,230.155,0.00753585,0.00030306,94.0158,38.8117,148.467,0.00615607,-0.00107672,144.485,95.9651,184.599,0.00723279,0,191.076,134.575,239.032,0.0171802,0.00994744,106.906,54.7092,157.644,0.0129806,0.00574783,191.795,143.643,249.072,0.0139013,0.00666848
585.15,142.027,108.27,199.217,0.00795733,0.00163384,179.089,117.702,230.181,0.00855599,0.0022325,158.751,119.618,198.449,0.0103949,0.00407139,126.321,83.4813,156.472,0.00632349,0,90.4274,46.5381,129.681,0.00813062,0.00180713,91.4971,50.0014,145.046,0.0111097,0.00478618,121.825,79.1806,197.32,0.00882989,0.0025064
586.70,97.1795,56.4268,144.337,0.00544467,0.000242176,182.595,115.037,261.561,0.0087235,0.00352101,188.987,157.382,226.221,0.0123747,0.00717219,103.927,65.1034,129.725,0.00520249,0,88.9441,46.8913,128.467,0.00799725,0.00279476,88.9153,50.7028,131.807,0.0107962,0.0055937,120.049,75.8822,190.616,0.00870111,0.00349862
588.25,66.3585,26.6455,123.649,0.00371786,-0.000420209,227.841,140.687,324.557,0.0108851,0.00674705,166.683,130.025,213.116,0.0109142,0.00677617,82.6639,50.8537,120.524,0.00413807,0,135.324,89.7449,181.951,0.0121674,0.00802937,108.843,65.2042,151.799,0.0132158,0.00907776,136.348,87.3024,202.732,0.0098825,0.00574443
589.80,148.983,100.26,227.955,0.00834708,0.00389376,298.508,204.847,406.906,0.0142612,0.00980793,43.5392,-3.1343,72.7871,0.00285091,-0.00160241,88.9613,46.8385,141.985,0.00445332,0,185.336,140.761,243.902,0.0166642,0.0122109,155.751,110.924,206.906,0.0189114,0.0144581,97.9056,32.3855,178.42,0.00709618,0.00264287
591.35,160.017,116.958,220.817,0.00896525,0.00263402,346.361,250.492,460.178,0.0165474,0.0102162,53.9555,22.934,87.507,0.00353296,-0.00279827,126.475,99.7998,164.909,0.00633123,0,135.549,97.0963,170.77,0.0121877,0.00585645,122.411,82.1503,167.459,0.0148633,0.00853207,161.135,117.61,237.027,0.011679,0.00534782
592.90,130.069,84.4694,212.834,0.00728736,-0.00132673,389.953,270.974,456.362,0.01863,0.0100159,68.731,35.8146,102.21,0.00450044,-0.00411364,172.079,131.07,200.228,0.00861409,0,127.077,89.8717,171.159,0.0114259,0.00281182,112.543,74.9229,157.604,0.0136651,0.00505104,205.255,161.275,290.634,0.0148768,0.00626275
594.45,93.657,27.9999,162.491,0.00524731,-0.00480309,363.278,224.82,471.541,0.0173557,0.00730526,82.1139,46.7408,123.927,0.00537675,-0.00467365,200.771,157.606,238.382,0.0100504,0,170.703,124.541,218.097,0.0153484,0.00529804,143.68,89.339,195.707,0.0174458,0.0073954,193.325,152.292,312.513,0.0140122,0.00396176
596.00,50.2488,11.5398,120.453,0.00281528,-0.00687768,414.128,248.989,499.071,0.019785,0.010092,139.731,102.847,180.353,0.00914946,-0.000543506,193.631,153.563,226.567,0.00969297,0,85.6504,44.4202,124.924,0.0077011,-0.00199187,167.341,116.636,208.823,0.0203187,0.0106258,229.177,173.802,285.938,0.0166107,0.00691774
597.55,102.376,61.6567,159.739,0.0057358,-0.00104551,351.77,232.472,461.685,0.0168058,0.0100245,207.956,175.588,236.74,0.0136168,0.0068355,135.466,100.086,175.601,0.0067813,0,13.6942,-10.4812,54.2529,0.00123129,-0.00555001,182.246,144.003,220.193,0.0221286,0.0153473,166.219,120.297,261.598,0.0120476,0.00526626
599.10,138.013,96.925,216.265,0.00773244,0.00204833,358.457,252.525,447.899,0.0171253,0.0114412,217.253,182.511,256.444,0.0142256,0.00854145,113.548,68.6402,141.018,0.00568411,0,5.74871,-26.267,46.6858,0.000516885,-0.00516722,206.021,166.091,245.769,0.0250153,0.0193312,134.451,83.7932,255.142,0.009745,0.00406089
600.65,110.322,56.3458,173.687,0.006181,-0.000250545,448.241,333.689,546.336,0.0214147,0.0149832,138.873,89.8339,190.702,0.0090933,0.00266176,128.479,97.4601,183.236,0.00643154,0,77.7691,24.1542,125.835,0.00699247,0.000560929,232.844,187.749,283.393,0.0282722,0.0218407,172.554,102.749,263.356,0.0125067,0.00607512
602.20,125.497,69.3054,181.063,0.0070312,0.000834377,403.896,253.281,496.495,0.0192962,0.0130994,179.101,146.457,223.698,0.0117274,0.00553056,123.79,86.8246,161.622,0.00619682,0,102.892,65.572,151.813,0.00925136,0.00305454,183.491,146.631,228.742,0.0222797,0.0160829,208.859,167.091,265.844,0.0151381,0.00894124
603.75,121.117,76.5802,165.757,0.00678579,9.48559e-05,306.507,176.67,374.392,0.0146434,0.00795245,159.684,133.31,200.831,0.010456,0.00376505,133.661,96.6668,171.654,0.00669094,0,124.622,85.5092,161.937,0.0112051,0.0045142,176.69,139.304,217.197,0.0214539,0.014763,214.757,174.13,258.628,0.0155656,0.00887465
605.30,107.666,82.0184,167.939,0.00603216,-0.000430712,227.912,136.125,295.55,0.0108885,0.00442564,108.833,60.9533,155.82,0.00712632,0.000663441,129.105,76.4073,165.27,0.00646288,0,119.987,75.1598,177.265,0.0107884,0.00432554,168.538,122.193,216.247,0.0204641,0.0140012,183.149,113.035,229.673,0.0132746,0.00681175
606.85,141.732,103.914,184.074,0.00794078,0.00664097,204.382,120.281,314.209,0.00976439,0.00846458,32.1722,-9.4395,88.2833,0.00210661,0.0008068,25.9655,-5.21616,59.6067,0.00129981,0,100.698,54.3726,143.387,0.00905404,0.00775423,68.5718,28.3596,107.029,0.00832606,0.00702626,175.397,119.433,222.668,0.0127128,0.011413
608.40,174.189,130.866,209.265,0.00975927,0.00965097,236.241,118.453,333.528,0.0112865,0.0111782,71.6907,31.7123,102.716,0.00469425,0.00458595,2.16345,-23.7241,36.7496,0.0001083,0,92.2974,53.4284,134.333,0.00829876,0.00819046,30.2301,-1.39139,66.1186,0.00367057,0.00356227,144.591,96.9328,183.308,0.0104799,0.0103716
609.95,150.309,104.238,203.398,0.00842134,0.00711413,344.704,216.24,433.99,0.0164683,0.015161,70.8102,40.6658,113.812,0.00463659,0.00332938,26.1133,-5.79643,61.3207,0.00130721,0,101.504,56.6668,143.744,0.00912651,0.00781931,47.2237,10.3429,84.2593,0.00573396,0.00442675,154.624,103.257,207.498,0.0112071,0.00989992
