raman_shift_cm-1,DQ12_TBZ6_THI3_raw_l2_sg11_mean,DQ12_TBZ6_THI3_raw_l2_sg11_std,DQ12_TBZ6_THI3_preprocessed_sg11_mean,DQ12_TBZ6_THI3_preprocessed_sg11_std,DQ24_TBZ12_THI6_raw_l2_sg11_mean,DQ24_TBZ12_THI6_raw_l2_sg11_std,DQ24_TBZ12_THI6_preprocessed_sg11_mean,DQ24_TBZ12_THI6_preprocessed_sg11_std
131.0,0.06744000436144466,0.00674775568718389,0.06979916980924795,0.006924088441958795,0.06693624179028632,0.003939401540412505,0.06552483817396067,0.004293995609917852
132.55,0.06980653465913082,0.006870871847039093,0.0724173963399298,0.007056582007175089,0.0686649818820426,0.004153682242683411,0.06732640541187751,0.004539772749204347
134.1,0.07145559439895699,0.006979698761302261,0.07423405337035406,0.007181448654654026,0.06967280923772838,0.004318986514252594,0.06834773888146782,0.00472722391847858
135.65,0.07326208531348592,0.006967007999503614,0.07622979345301055,0.007161945841806334,0.0702595270229477,0.004475436310182424,0.06891499490763485,0.00490249881311939
137.2,0.07502943343165712,0.006852227416961128,0.07818393511112395,0.007022729820121974,0.07042001451846351,0.004593029533169721,0.06902291932254365,0.005042284418728032
138.75,0.07603144824912705,0.006649139901247738,0.07928274076911764,0.006789880478011767,0.07007717274629612,0.004703657358140923,0.06858780514534298,0.005178899910759287
140.3,0.0762162288498148,0.006460903376243777,0.07946892565990789,0.006576696178181885,0.06945276421580339,0.004820947364416438,0.06785074107533194,0.005321559497529639
141.85,0.07634344965772137,0.006296439001135148,0.07959402291818125,0.006385979523225532,0.06850562495077483,0.004903572505084343,0.06676694635056975,0.005422585404496351
143.4,0.07714920300991615,0.006087442502382142,0.0804823017098057,0.006138957437699975,0.0670988592926282,0.004950563298550315,0.06518799348324944,0.0054794759244253
144.95,0.07705079187925987,0.005905762710021782,0.08035864790430455,0.005913284201463305,0.06530234207070423,0.004963975445076078,0.06318995150347803,0.005496872195573556
146.5,0.07607346794884957,0.005839927064627375,0.0792518735602919,0.005812215246722955,0.06337906878042282,0.00493989473105898,0.06105887153263872,0.005473982019285465
148.05,0.07478553829723338,0.0058330739559902065,0.07780132095418688,0.005801760052580123,0.061238867385585906,0.00487235808344744,0.05869684162204101,0.005408342087446148
149.6,0.07306818174014412,0.00582590693817128,0.07587314982795115,0.005811139239673698,0.059288452127406514,0.004792985149598319,0.05654634877289242,0.005332222023962754
151.15,0.07076449800805297,0.00568295246365599,0.07329157245490547,0.005676180520173571,0.05801180905272472,0.004744991277502649,0.05513341674556698,0.005292221441175736
152.7,0.06785508896179887,0.005534415113993898,0.07003437627975001,0.005539225137878201,0.057280126304525246,0.004729926283998614,0.05431807869531889,0.005289054751492439
154.25,0.0648095483780273,0.005456786994405342,0.06662888884813442,0.005481521938706306,0.057299803616389484,0.004782140386287571,0.05432471853851406,0.005352877415417761
155.8,0.0620392796993322,0.005420648258109938,0.06353712099087239,0.0054699603795490105,0.05822412520477752,0.004838218057348511,0.05531999212291539,0.005420099938038064
157.35,0.0600137881490266,0.005445107591659451,0.06128443376515111,0.005520070068301438,0.06006887195123748,0.004918048318093403,0.05732124075766448,0.005511930609989955
158.9,0.05839261125889905,0.005631963081952035,0.059488464111714115,0.0057559497690400615,0.0628453444083341,0.005060791112272004,0.06034103763434455,0.005672704969062675
160.45,0.05704699088142797,0.005882419472769326,0.058004901825957834,0.006048398584087056,0.06661302378798284,0.00525852736663461,0.06444399886590375,0.005895536954553465
162.0,0.057172514299002074,0.006234737040081602,0.058174890834100296,0.0064464517793386186,0.07121920608265976,0.005473429156377978,0.06946415935144569,0.006139254946870846
163.55,0.058786467676130265,0.0066276525744774,0.060018684960834866,0.006899039453992813,0.0764257384431098,0.0056788078996883,0.07514266959130876,0.006375431784082315
165.1,0.061464544471334606,0.0069631110622931655,0.06306076664894066,0.007292513434735889,0.08244284277432118,0.005870538413008084,0.08170790839948952,0.006597322513219245
166.65,0.06437553298878719,0.007304327782026398,0.06636775011116369,0.007686772632939515,0.088923981219893,0.0060629785030765606,0.08878309860121006,0.006819627133463727
168.2,0.06747004270425616,0.007786616019702057,0.06988340100002884,0.008228255294591385,0.095534620621714,0.006256217428072779,0.09600440174292188,0.007038146474505894
169.75,0.07089628650753596,0.008409639046751675,0.07377438271268325,0.008924773067827947,0.10258845283167187,0.006459034752954802,0.10371281493560602,0.007265146417786216
171.3,0.07409079079760122,0.009005844340044712,0.07740938005876248,0.009598789779895903,0.1092163626342707,0.006600017167527637,0.1109633753076138,0.007421921764659121
172.85,0.07682725632567389,0.009510270952171924,0.08053374884909963,0.010167432952886,0.11533663666550115,0.006748029521263225,0.11766742034333737,0.007582745917023526
174.4,0.07891604267284702,0.009864200277876638,0.08293476391668214,0.01055914107091969,0.12096764502456732,0.006872581979679197,0.12384470252631755,0.0077141537888964825
175.95,0.08015082752011278,0.01002264194025621,0.08438118056176781,0.010728780206064924,0.1258061924135446,0.006944825095172115,0.12916545369182403,0.007783524398197182
177.5,0.08126134707436793,0.010047043855647007,0.08569127359464185,0.010751113797717461,0.12964716917541896,0.00694213186029849,0.13340670761495388,0.007765401367251784
179.05,0.08175023260490638,0.009912569350919024,0.08630738716231567,0.010598932538373337,0.1325606170316684,0.006866327118658791,0.13664443367818158,0.007659623304710695
180.6,0.08181160625019449,0.009624805721588999,0.08644637204488596,0.010270093957482924,0.134239220070753,0.006729033604523584,0.13854426589501323,0.00747060886946646
182.15,0.07997577102787569,0.009297946507599948,0.08445918956631601,0.009900523375121428,0.1343861869147906,0.006532546699697761,0.13878371050760244,0.007208134330687015
183.7,0.0759668599413146,0.008954662918651641,0.0800369144985129,0.00952610716441464,0.13347528980026055,0.00632161484336987,0.13787786415025363,0.006924286007713981
