raman_shift_cm-1,compound,normalized_abs_IG,within_10cm-1_of_VIP
2200.25,TBZ,0.0032828618,0
2201.8,TBZ,4.454123e-05,0
2203.35,TBZ,0.0018516112,0
2204.9,TBZ,0.005249016,0
2206.45,TBZ,0.0015422691,0
2208,TBZ,0.00082605501,0
2209.55,TBZ,0.0023030373,0
2211.1,TBZ,0.0059450376,0
2212.65,TBZ,0.0024124118,0
2214.2,TBZ,0.0012261234,0
2215.75,TBZ,0.00094789622,0
2217.3,TBZ,0.0010516496,0
2218.85,TBZ,0.004589776,0
2220.4,TBZ,0.0030704902,0
2221.95,TBZ,0.0034034627,0
2223.5,TBZ,0.0040492485,0
2225.05,TBZ,0.005543923,0
2226.6,TBZ,0.0037637989,0
2228.15,TBZ,0.011189045,0
2229.7,TBZ,0.0094330264,0
2231.25,TBZ,0.0017445065,0
2232.8,TBZ,0.019047013,0
2234.35,TBZ,0.00062335917,0
2235.9,TBZ,3.1446656e-05,0
2237.45,TBZ,0.0030017963,0
2239,TBZ,0.0058054887,0
2240.55,TBZ,0.0094122766,0
2242.1,TBZ,0.0018139749,0
2243.65,TBZ,0.0038801194,0
2245.2,TBZ,0.0049388292,0
2246.75,TBZ,0.0023065878,0
2248.3,TBZ,0.0028208718,0
2249.85,TBZ,0.0042056926,0
2251.4,TBZ,0.0003641879,0
2252.95,TBZ,0.0069165998,0
2254.5,TBZ,0.0001725188,0
2256.05,TBZ,0.0080503235,0
2257.6,TBZ,0.0028901894,0
2259.15,TBZ,0.012623752,0
2260.7,TBZ,0.003565483,0
2262.25,TBZ,0.0051078973,0
2263.8,TBZ,0.0080637066,0
2265.35,TBZ,0.00054346671,0
2266.9,TBZ,0.001598661,0
2268.45,TBZ,0.0065232944,0
2270,TBZ,0.00037888897,0
2271.55,TBZ,0.006388024,0
2273.1,TBZ,0.0067683617,0
2274.65,TBZ,0.0033531534,0
2276.2,TBZ,0.00043194307,0
2277.75,TBZ,0.00052972219,0
2279.3,TBZ,0.0048596268,0
2280.85,TBZ,0.0039087995,0
2282.4,TBZ,0.0037224463,0
2283.95,TBZ,0.007725135,0
2285.5,TBZ,0.010439618,0
2287.05,TBZ,0.0052286186,0
2288.6,TBZ,0.0059358701,0
2290.15,TBZ,0.00085280905,0
2291.7,TBZ,0.0023391542,0
2293.25,TBZ,0.0036003487,0
2294.8,TBZ,0.0032181656,0
2296.35,TBZ,0.0040758848,0
2297.9,TBZ,0.0014660702,0
2299.45,TBZ,0.010948982,0
2301,TBZ,0.0041664531,0
2302.55,TBZ,0.013127605,0
2304.1,TBZ,0.011821658,0
2305.65,TBZ,0.0088636158,0
2307.2,TBZ,0.013449308,0
2308.75,TBZ,0.017160825,0
2310.3,TBZ,0.0047011543,0
2311.85,TBZ,0.0015206619,0
2313.4,TBZ,0.0064248522,0
2314.95,TBZ,0.028608492,0
2316.5,TBZ,0.012378373,0
2318.05,TBZ,0.0031909361,0
2319.6,TBZ,0.0017790768,0
2321.15,TBZ,0.0062963716,0
2322.7,TBZ,0.003049691,0
2324.25,TBZ,0.00078697165,0
2325.8,TBZ,0.015698651,0
2327.35,TBZ,0.0037029746,0
2328.9,TBZ,0.0047615822,0
2330.45,TBZ,0.0026888717,0
2332,TBZ,0.015568439,0
2333.55,TBZ,0.011103638,0
2335.1,TBZ,0.010843273,0
2336.65,TBZ,0.00054884324,0
2338.2,TBZ,0.017222678,0
2339.75,TBZ,0.0025951688,0
2341.3,TBZ,0.011275555,0
2342.85,TBZ,0.00011260347,0
2344.4,TBZ,0.00011511719,0
2345.95,TBZ,0.019805988,0
2347.5,TBZ,0.0019905062,0
2349.05,TBZ,0.020306697,0
2350.6,TBZ,0.0068217013,0
2352.15,TBZ,0.0023515429,0
2353.7,TBZ,0.0097638275,0
2355.25,TBZ,0.0035356078,0
2356.8,TBZ,2.1944727e-05,0
2358.35,TBZ,0.0072217956,0
2359.9,TBZ,0.0025179863,0
2361.45,TBZ,0.012960398,0
2363,TBZ,0.015374735,0
2364.55,TBZ,0.012462029,0
2366.1,TBZ,0.0095402738,0
2367.65,TBZ,0.0250773,0
2369.2,TBZ,0.0077654789,0
2370.75,TBZ,0.013310365,0
2372.3,TBZ,0.016140001,0
2373.85,TBZ,0.0027827309,0
2375.4,TBZ,0.013205101,0
2376.95,TBZ,0.016387144,0
2378.5,TBZ,0.029553002,0
2380.05,TBZ,0.0083427019,0
2381.6,TBZ,0.0028854599,0
2383.15,TBZ,0.0030347477,0
2384.7,TBZ,0.0087280963,0
2386.25,TBZ,0.01455963,0
2387.8,TBZ,0.019338027,0
2389.35,TBZ,0.0038431408,0
2390.9,TBZ,0.0091894101,0
2392.45,TBZ,0.023192093,0
2394,TBZ,0.012820503,0
2395.55,TBZ,0.010320541,0
2397.1,TBZ,0.015000603,0
2398.65,TBZ,0.017292265,0
2400.2,TBZ,0.01475749,0
2401.75,TBZ,0.004248288,0
2403.3,TBZ,0.0049499655,0
2404.85,TBZ,0.0035950188,0
2406.4,TBZ,0.0052905576,0
2407.95,TBZ,0.0074843038,0
2409.5,TBZ,0.010788443,0
2411.05,TBZ,0.010544182,0
2412.6,TBZ,0.013804376,0
2414.15,TBZ,0.0077723213,0
2415.7,TBZ,0.013493388,0
2417.25,TBZ,0.006108128,0
2418.8,TBZ,0.008903427,0
2420.35,TBZ,0.0017817752,0
2421.9,TBZ,0.0019365326,0
2423.45,TBZ,0.011350861,0
2425,TBZ,0.009170034,0
2426.55,TBZ,0.012656498,0
2428.1,TBZ,0.001502473,0
2429.65,TBZ,0.0015547698,0
2431.2,TBZ,0.0075215907,0
2432.75,TBZ,0.0018277977,0
2434.3,TBZ,0.0094956001,0
2435.85,TBZ,0.0016581452,0
2437.4,TBZ,0.0080521861,0
2438.95,TBZ,0.0021711255,0
2440.5,TBZ,0.0086790361,0
2442.05,TBZ,0.002101799,0
2443.6,TBZ,0.0044113044,0
2445.15,TBZ,0.0011990591,0
2446.7,TBZ,0.012528879,0
2448.25,TBZ,0.011680869,0
2449.8,TBZ,0.003774191,0
2451.35,TBZ,0.0073470939,0
2452.9,TBZ,0.0023582827,0
2454.45,TBZ,0.010384311,0
2456,TBZ,0.0024444917,0
2457.55,TBZ,0.012883327,0
2459.1,TBZ,0.0082737589,0
2460.65,TBZ,0.018556131,0
2462.2,TBZ,0.00063798489,0
2463.75,TBZ,0.0015016138,0
2465.3,TBZ,0.0081697823,0
2466.85,TBZ,0.018293649,0
2468.4,TBZ,0.0033335527,0
2469.95,TBZ,0.0045569912,0
2471.5,TBZ,0.0046778605,0
2473.05,TBZ,0.011586118,0
2474.6,TBZ,0.017583868,0
2476.15,TBZ,0.020249223,0
2477.7,TBZ,0.0056930962,0
2479.25,TBZ,0.0032354707,0
2480.8,TBZ,0.0043304819,0
2482.35,TBZ,0.0070184763,0
2483.9,TBZ,0.01533231,0
2485.45,TBZ,0.0027177734,0
2487,TBZ,0.014098903,0
2488.55,TBZ,0.012684218,0
2490.1,TBZ,0.0096493065,0
2491.65,TBZ,0.0023716588,0
2493.2,TBZ,0.012347929,0
2494.75,TBZ,0.0019349271,0
2496.3,TBZ,0.0025759386,0
2497.85,TBZ,0.0029533696,0
2499.4,TBZ,0.0046306155,0
501.45,THI,6.4077009e-05,0
503,THI,0.00028926373,0
504.55,THI,0.00057008787,0
506.1,THI,0.0011261812,0
507.65,THI,0.001998486,0
509.2,THI,0.0029009399,0
510.75,THI,0.0004274263,0
512.3,THI,0.0031999871,0
513.85,THI,0.0065333308,0
515.4,THI,0.010308511,0
516.95,THI,0.014401754,0
518.5,THI,0.015408641,0
520.05,THI,0.023920693,0
521.6,THI,0.017410848,0
523.15,THI,0.0089254882,0
524.7,THI,0.0081935553,0
526.25,THI,0.046907511,0
527.8,THI,0.0074366182,0
529.35,THI,0.12522858,0
530.9,THI,0.039842863,0
532.45,THI,0.040784199,0
534,THI,0.071745463,0
535.55,THI,0.15194675,0
537.1,THI,0.033368155,0
538.65,THI,0.24616297,0
540.2,THI,0.079005644,1
541.75,THI,0.10310353,1
543.3,THI,0.092464186,1
544.85,THI,0.25024259,1
546.4,THI,0.24838278,1
547.95,THI,0.24921797,1
549.5,THI,0.28181612,1
551.05,THI,0.26444101,1
552.6,THI,0.16684058,1
554.15,THI,0.39067918,1
555.7,THI,0.25616825,1
557.25,THI,0.42290089,1
558.8,THI,0.32191321,1
560.35,THI,0.25496677,0
561.9,THI,0.20514327,0
563.45,THI,0.019084357,0
565,THI,0.078245319,0
566.55,THI,0.22248805,0
568.1,THI,0.1934282,0
569.65,THI,0.17796186,0
571.2,THI,0.082775839,0
572.75,THI,0.15221064,0
574.3,THI,0.07780534,0
575.85,THI,0.09170486,0
577.4,THI,0.10473503,0
578.95,THI,0.049372375,0
580.5,THI,0.026748868,0
582.05,THI,0.036356099,0
583.6,THI,0.0025967704,0
585.15,THI,0.017728357,0
586.7,THI,0.0040708426,0
588.25,THI,0.0079859486,0
589.8,THI,0.0056479769,0
591.35,THI,0.011209965,0
592.9,THI,0.0003631961,0
594.45,THI,0.0080404244,0
596,THI,0.0070627858,0
597.55,THI,0.013532925,0
599.1,THI,0.016546909,0
600.65,THI,0.0027823285,0
602.2,THI,0.011513348,0
603.75,THI,0.0091228066,0
605.3,THI,0.025601009,0
606.85,THI,0.0015340344,0
608.4,THI,0.019692134,0
609.95,THI,0.026612686,0
611.5,THI,0.0073219482,0
613.05,THI,0.014352803,0
614.6,THI,0.049775098,0
616.15,THI,0.048192274,0
617.7,THI,0.010163271,0
619.25,THI,0.012491676,0
620.8,THI,0.013957191,0
622.35,THI,0.022586152,0
623.9,THI,0.0025915375,0
625.45,THI,0.050274346,0
627,THI,0.013335318,0
628.55,THI,0.022304723,0
630.1,THI,0.0061495164,0
631.65,THI,0.1061556,0
633.2,THI,0.0060991123,0
634.75,THI,0.021752136,0
636.3,THI,0.042039823,0
637.85,THI,0.015007635,0
639.4,THI,0.058092497,0
640.95,THI,0.0068978714,0
642.5,THI,0.0084068067,0
644.05,THI,0.00066812267,0
645.6,THI,0.045634992,0
647.15,THI,0.015756601,0
648.7,THI,0.01724006,0
650.25,THI,0.0039341049,0
651.8,THI,0.017400278,0
653.35,THI,0.012783159,0
654.9,THI,0.0010809657,0
656.45,THI,0.0064853174,0
658,THI,0.031493731,0
659.55,THI,0.020581266,0
661.1,THI,0.00097459275,0
662.65,THI,0.018644975,0
664.2,THI,0.0019100135,0
665.75,THI,0.0058867289,0
667.3,THI,0.00076233782,0
668.85,THI,0.0049711792,0
670.4,THI,0.0043091127,0
671.95,THI,0.0044502742,0
673.5,THI,0.007183739,0
675.05,THI,0.0040627844,0
676.6,THI,0.0024051655,0
678.15,THI,0.0030665225,0
679.7,THI,0.0016642243,0
681.25,THI,0.00094413979,0
682.8,THI,0.0027171455,0
684.35,THI,0.0012537499,0
685.9,THI,0.0026146143,0
687.45,THI,0.00071146572,0
689,THI,0.0001469273,0
690.55,THI,0.00045967533,0
692.1,THI,0.0015110092,0
693.65,THI,0.00167296,0
695.2,THI,0.00032044682,0
696.75,THI,0.0013352871,0
698.3,THI,0.00033140648,0
699.85,THI,0.0001211889,0
701.4,THI,0.0025755395,0
702.95,THI,0.0041389964,0
704.5,THI,0.0056237523,0
706.05,THI,0.0017832307,0
707.6,THI,0.0028578248,0
709.15,THI,0.0018134145,0
710.7,THI,0.006619303,0
712.25,THI,0.00093426689,0
713.8,THI,0.0074836835,0
715.35,THI,0.00030826702,0
716.9,THI,0.01006877,0
718.45,THI,0.010324351,0
720,THI,0.012393823,0
721.55,THI,0.010667725,0
723.1,THI,0.0089339279,0
724.65,THI,0.0035812166,0
726.2,THI,0.00077037048,0
727.75,THI,0.015155739,0
729.3,THI,0.014923618,0
730.85,THI,0.025045592,0
732.4,THI,0.020011403,0
733.95,THI,0.03656134,0
735.5,THI,0.055428009,0
737.05,THI,0.029905826,0
738.6,THI,0.017432865,0
740.15,THI,0.01215815,0
741.7,THI,0.014482457,0
743.25,THI,0.015139828,0
744.8,THI,0.034462534,0
746.35,THI,0.035001688,0
747.9,THI,0.034333304,0
749.45,THI,0.014506221,0
751,THI,0.005159942,0
752.55,THI,0.02539123,0
754.1,THI,0.026028644,0
755.65,THI,0.041150328,0
757.2,THI,0.017926043,0
758.75,THI,0.0095555028,0
760.3,THI,0.072245009,0
761.85,THI,0.029766992,0
763.4,THI,0.065550826,0
764.95,THI,0.046790522,0
766.5,THI,0.035402838,0
768.05,THI,0.11785465,0
769.6,THI,0.13953036,0
771.15,THI,0.09537302,0
772.7,THI,0.10776675,0
774.25,THI,0.21990858,0
775.8,THI,0.18345901,0
777.35,THI,0.15540591,0
778.9,THI,0.036739923,0
780.45,THI,0.03749267,0
782,THI,0.088622041,0
783.55,THI,0.10560948,0
785.1,THI,0.0060795792,0
786.65,THI,0.090401217,0
788.2,THI,0.071140029,0
789.75,THI,0.022594932,0
791.3,THI,0.094675697,0
792.85,THI,0.035215899,0
794.4,THI,0.036412846,0
795.95,THI,0.023136744,0
797.5,THI,0.050307572,0
799.05,THI,0.030366255,0
800.6,THI,0.01345116,0
802.15,THI,0.0066171959,0
803.7,THI,0.016777467,0
805.25,THI,0.0046419874,0
806.8,THI,0.00036257136,0
808.35,THI,0.0046388842,0
809.9,THI,0.0060059698,0
811.45,THI,0.0011156906,0
813,THI,0.002675164,0
814.55,THI,0.00074261607,0
816.1,THI,0.00015430538,0
817.65,THI,0.0060248165,0
819.2,THI,0.0035533502,0
820.75,THI,0.01411363,0
822.3,THI,0.0072264313,0
823.85,THI,0.0069637378,0
825.4,THI,0.011001135,0
826.95,THI,0.0064782677,0
828.5,THI,0.0023197078,0
830.05,THI,0.018792972,0
831.6,THI,0.035369001,0
833.15,THI,0.0085973758,0
834.7,THI,0.0085597355,0
836.25,THI,0.020175248,0
837.8,THI,0.023324037,0
839.35,THI,0.011202934,0
840.9,THI,0.025867285,0
842.45,THI,0.027880214,0
844,THI,0.072884582,0
845.55,THI,0.0050572702,0
847.1,THI,0.073040277,0
848.65,THI,0.048638582,0
850.2,THI,0.084346086,0
851.75,THI,0.095486745,0
853.3,THI,0.065633461,0
854.85,THI,0.074270204,0
856.4,THI,0.06641414,0
857.95,THI,0.077649601,0
859.5,THI,0.037038036,0
861.05,THI,0.043476246,0
862.6,THI,0.021475483,0
864.15,THI,0.0001152376,0
865.7,THI,0.011360726,0
867.25,THI,0.045883495,0
868.8,THI,0.041372795,0
870.35,THI,0.020541307,0
871.9,THI,0.062440522,0
873.45,THI,0.0026361614,0
875,THI,0.019240646,0
876.55,THI,0.057594594,0
878.1,THI,0.02222692,0
879.65,THI,0.013868826,0
881.2,THI,0.0081247073,0
882.75,THI,0.014370918,0
884.3,THI,0.0064621959,0
885.85,THI,0.004145389,0
887.4,THI,0.019375386,0
888.95,THI,0.01405038,0
890.5,THI,0.015254647,0
892.05,THI,0.0066372189,0
893.6,THI,0.01212962,0
895.15,THI,0.015712809,0
896.7,THI,0.013008676,0
898.25,THI,0.013206326,0
899.8,THI,0.020199714,0
901.35,THI,0.019380882,0
902.9,THI,0.015746931,0
904.45,THI,0.03582539,0
906,THI,0.030589039,0
907.55,THI,0.023618441,0
909.1,THI,0.025872216,0
910.65,THI,0.024687765,0
912.2,THI,0.030431349,0
913.75,THI,0.0034955489,0
915.3,THI,0.059386916,0
916.85,THI,0.065344311,0
918.4,THI,0.014817062,0
919.95,THI,0.11519962,0
921.5,THI,0.095050588,0
923.05,THI,0.12375252,0
924.6,THI,0.040118754,0
926.15,THI,0.094020076,0
927.7,THI,0.12631296,0
929.25,THI,0.22096574,0
930.8,THI,0.042928558,0
932.35,THI,0.20928232,0
933.9,THI,0.17889282,0
935.45,THI,0.086900778,0
937,THI,0.10285454,0
938.55,THI,0.16465986,0
940.1,THI,0.053473648,0
941.65,THI,0.013242255,0
943.2,THI,0.037011564,0
944.75,THI,0.01101113,0
946.3,THI,0.033920955,0
947.85,THI,0.021144498,0
949.4,THI,0.046839632,0
950.95,THI,0.014122489,0
952.5,THI,0.0096533308,0
954.05,THI,0.0064351121,0
955.6,THI,0.018181849,0
957.15,THI,0.032842908,0
958.7,THI,0.0038458684,0
960.25,THI,0.0079805134,0
961.8,THI,0.022612218,0
963.35,THI,0.011181029,0
964.9,THI,0.03243731,0
966.45,THI,0.067074314,0
968,THI,0.091789901,0
969.55,THI,0.033767842,0
971.1,THI,0.12854654,0
972.65,THI,0.024142709,0
974.2,THI,0.031628214,0
975.75,THI,0.070578843,0
977.3,THI,0.087714329,0
978.85,THI,0.089494526,0
980.4,THI,0.015514522,0
981.95,THI,0.032879505,0
983.5,THI,0.01404566,0
985.05,THI,0.13194603,0
986.6,THI,0.0036334712,0
988.15,THI,0.10303613,0
989.7,THI,0.070881769,0
991.25,THI,0.10185272,0
992.8,THI,0.0570339,0
994.35,THI,0.03409623,0
995.9,THI,0.28785929,0
997.45,THI,0.05615814,0
999,THI,0.074123137,0
1000.55,THI,0.17867391,0
1002.1,THI,0.035793871,0
1003.65,THI,0.10451779,0
1005.2,THI,0.16786383,0
1006.75,THI,0.040759198,0
1008.3,THI,0.040450871,0
1009.85,THI,0.11534669,0
1011.4,THI,0.11010399,0
1012.95,THI,0.15474886,0
1014.5,THI,0.11308154,0
1016.05,THI,0.12790769,0
1017.6,THI,0.049502145,0
1019.15,THI,0.09859743,0
1020.7,THI,0.080215193,0
1022.25,THI,0.12355673,0
1023.8,THI,0.013894849,0
1025.35,THI,0.06893196,0
1026.9,THI,0.048301116,0
1028.45,THI,0.066322379,0
1030,THI,0.063107707,0
1031.55,THI,0.036586013,0
1033.1,THI,0.031802058,0
1034.65,THI,0.032742944,0
1036.2,THI,0.017556231,0
1037.75,THI,0.007073442,0
1039.3,THI,0.00094032264,0
1040.85,THI,0.0005606804,0
1042.4,THI,9.1723805e-06,0
1043.95,THI,1.2654733e-07,0
1045.5,THI,1.8195293e-05,0
1047.05,THI,1.8801025e-05,0
1048.6,THI,2.1558903e-06,0
1050.15,THI,1.0944927e-05,0
1051.7,THI,0.00010795128,0
1053.25,THI,0.00053292792,0
1054.8,THI,0.00048939447,0
1056.35,THI,0.0033568928,0
1057.9,THI,0.0015774859,0
1059.45,THI,0.0021399134,0
1061,THI,0.0048811822,0
1062.55,THI,0.0069732917,0
1064.1,THI,0.0018186143,0
1065.65,THI,0.0027375666,0
1067.2,THI,0.014286654,0
1068.75,THI,0.037322123,0
1070.3,THI,0.034473512,0
1071.85,THI,0.0060674385,0
1073.4,THI,0.029198626,0
1074.95,THI,0.014982285,0
1076.5,THI,0.0091831647,0
1078.05,THI,0.016980749,0
1079.6,THI,0.026305372,0
1081.15,THI,0.055614352,0
1082.7,THI,0.038655166,0
1084.25,THI,0.043906864,0
1085.8,THI,0.072167166,0
1087.35,THI,0.087227792,0
1088.9,THI,0.051976245,0
1090.45,THI,0.028107695,0
1092,THI,0.016619567,0
1093.55,THI,0.0022563159,0
1095.1,THI,0.0015693534,0
1096.65,THI,0.0070452187,0
1098.2,THI,0.00083451113,0
1099.75,THI,0.0041063419,0
1101.3,THI,0.0023778134,0
1102.85,THI,0.0019534174,0
1104.4,THI,0.0052581849,0
1105.95,THI,0.0050665429,0
1107.5,THI,0.00045966651,0
1109.05,THI,0.0069499179,0
1110.6,THI,0.0095978212,0
1112.15,THI,0.013248467,0
1113.7,THI,0.01632072,0
1115.25,THI,0.0094799511,0
1116.8,THI,0.027912498,0
1118.35,THI,0.0026994627,0
1119.9,THI,0.037104372,0
1121.45,THI,0.020062964,0
1123,THI,0.018864766,0
1124.55,THI,0.039409678,0
1126.1,THI,0.0063094548,0
1127.65,THI,0.054846622,0
1129.2,THI,0.093118623,0
1130.75,THI,0.058573324,0
1132.3,THI,0.055916812,0
1133.85,THI,0.06792897,0
1135.4,THI,0.00095158763,0
1136.95,THI,0.059508368,0
1138.5,THI,0.16279978,0
1140.05,THI,0.061500981,0
1141.6,THI,0.077203192,0
1143.15,THI,0.13896817,0
1144.7,THI,0.089621477,0
1146.25,THI,0.02647735,0
1147.8,THI,0.074446768,0
1149.35,THI,0.1121457,0
1150.9,THI,0.094340108,0
1152.45,THI,0.055631697,0
1154,THI,0.081083536,0
1155.55,THI,0.034683745,0
1157.1,THI,0.10579839,0
1158.65,THI,0.064459749,0
1160.2,THI,0.080547735,0
1161.75,THI,0.075374082,0
1163.3,THI,0.11439549,0
1164.85,THI,0.042173959,0
1166.4,THI,0.038957298,0
1167.95,THI,0.065538943,0
1169.5,THI,0.0011156542,0
1171.05,THI,0.066368163,0
1172.6,THI,0.15254997,0
1174.15,THI,0.22233471,0
1175.7,THI,0.13900253,0
1177.25,THI,0.065903008,0
1178.8,THI,0.096607789,0
1180.35,THI,0.19002312,0
1181.9,THI,0.13726681,0
1183.45,THI,0.01668432,0
1185,THI,0.018692551,0
1186.55,THI,0.075747997,0
1188.1,THI,0.019148231,0
1189.65,THI,0.00046913017,0
1191.2,THI,0.014059111,0
1192.75,THI,0.0020197299,0
1194.3,THI,0.0056448458,0
1195.85,THI,0.001824765,0
1197.4,THI,0.010050902,0
1198.95,THI,0.013348185,0
1200.5,THI,0.004174205,0
1202.05,THI,0.0029999861,0
1203.6,THI,0.005366127,0
1205.15,THI,0.0063209417,0
1206.7,THI,0.0029266225,0
1208.25,THI,0.0097235013,0
1209.8,THI,0.0047444492,0
1211.35,THI,0.010799814,0
1212.9,THI,0.0079767294,0
1214.45,THI,0.024461545,0
1216,THI,0.0059924526,0
1217.55,THI,0.095020488,0
1219.1,THI,0.15980732,0
1220.65,THI,0.20279172,0
1222.2,THI,0.13689029,0
1223.75,THI,0.1524706,0
1225.3,THI,0.17926122,0
1226.85,THI,0.091185942,0
1228.4,THI,0.24671984,0
1229.95,THI,0.16752994,0
1231.5,THI,0.13000947,0
1233.05,THI,0.10929786,0
1234.6,THI,0.051356666,0
1236.15,THI,0.11239782,0
1237.7,THI,0.095916837,0
1239.25,THI,0.041266605,0
1240.8,THI,0.02529355,0
1242.35,THI,0.10155738,0
1243.9,THI,0.1313656,0
1245.45,THI,0.025664104,0
1247,THI,0.0029556565,0
1248.55,THI,0.045381382,0
1250.1,THI,0.036587656,0
1251.65,THI,0.10055605,0
1253.2,THI,0.13363181,0
1254.75,THI,0.03604817,0
1256.3,THI,0.075774483,0
1257.85,THI,0.080466077,0
1259.4,THI,0.031356439,0
1260.95,THI,0.0099159097,0
1262.5,THI,0.073315673,0
1264.05,THI,0.016477169,0
1265.6,THI,0.023565361,0
1267.15,THI,0.076084845,0
1268.7,THI,0.00097085786,0
1270.25,THI,0.0073602246,0
1271.8,THI,0.14614806,0
1273.35,THI,0.14860742,0
1274.9,THI,0.074773073,0
1276.45,THI,0.14048332,0
1278,THI,0.004971466,0
1279.55,THI,0.00033288452,0
1281.1,THI,0.028071772,0
1282.65,THI,0.041512903,0
1284.2,THI,0.071914926,0
1285.75,THI,0.0056465268,0
1287.3,THI,0.027544009,0
1288.85,THI,0.047734782,0
1290.4,THI,0.0093259141,0
1291.95,THI,0.0076304316,0
1293.5,THI,0.0055346973,0
1295.05,THI,0.012578127,0
1296.6,THI,0.033432063,0
1298.15,THI,0.018844562,0
1299.7,THI,0.016404366,0
1301.25,THI,0.011741481,0
1302.8,THI,0.022765964,0
1304.35,THI,0.02704322,0
1305.9,THI,0.0036134741,0
1307.45,THI,0.0033472485,0
1309,THI,0.005268177,0
1310.55,THI,0.0010826354,0
1312.1,THI,0.00041967799,0
1313.65,THI,0.0042718169,0
1315.2,THI,0.033711165,0
1316.75,THI,0.0106014,0
1318.3,THI,0.0068817972,0
1319.85,THI,0.0041767824,0
1321.4,THI,0.016716171,0
1322.95,THI,0.01628509,0
1324.5,THI,0.029262723,0
1326.05,THI,0.015096555,0
1327.6,THI,0.03033033,0
1329.15,THI,0.014575443,0
1330.7,THI,0.016643222,0
1332.25,THI,0.0084074941,0
1333.8,THI,0.030544259,0
1335.35,THI,0.0021166673,0
1336.9,THI,0.019895108,0
1338.45,THI,0.041354053,0
1340,THI,0.029231189,0
1341.55,THI,0.015052503,0
1343.1,THI,0.0063698902,0
1344.65,THI,0.0050668083,0
1346.2,THI,0.064508609,0
1347.75,THI,0.018647578,0
1349.3,THI,0.037468288,0
1350.85,THI,0.13462755,0
1352.4,THI,0.056346826,0
1353.95,THI,0.12083162,0
1355.5,THI,0.052446518,0
1357.05,THI,0.30859682,0
1358.6,THI,0.32998255,1
1360.15,THI,0.58057404,1
1361.7,THI,0.50900048,1
1363.25,THI,0.47974005,1
1364.8,THI,0.65645385,1
1366.35,THI,0.5053938,1
1367.9,THI,0.68268603,1
1369.45,THI,0.55070686,1
1371,THI,0.3198165,1
1372.55,THI,0.84631479,1
1374.1,THI,0.63169914,1
1375.65,THI,0.2907337,1
1377.2,THI,0.99999869,1
1378.75,THI,0.47352886,0
1380.3,THI,0.56606257,0
1381.85,THI,0.20657775,0
1383.4,THI,0.57518601,0
1384.95,THI,0.14377874,0
1386.5,THI,0.41438353,0
1388.05,THI,0.26975638,0
1389.6,THI,0.19087523,0
1391.15,THI,0.2262747,0
1392.7,THI,0.14730537,0
1394.25,THI,0.043976668,0
1395.8,THI,0.044792783,0
1397.35,THI,0.06536305,0
1398.9,THI,0.0043077837,0
1400.45,THI,0.0072390605,0
1402,THI,0.036492955,0
1403.55,THI,0.0073486445,0
1405.1,THI,0.002203583,0
1406.65,THI,0.00096807029,0
1408.2,THI,0.0008252525,0
1409.75,THI,0.0012403862,0
1411.3,THI,0.00015327748,0
1412.85,THI,0.00076119578,0
1414.4,THI,3.5599471e-05,0
1415.95,THI,0.00010241833,0
1417.5,THI,3.8219488e-05,0
1419.05,THI,3.8162045e-05,0
1420.6,THI,0.00064071483,0
1422.15,THI,3.0972373e-05,0
1423.7,THI,5.4379478e-05,0
1425.25,THI,0.00018746441,0
1426.8,THI,0.0010649982,0
1428.35,THI,0.0016566315,0
1429.9,THI,0.0013681637,0
1431.45,THI,0.0058431155,0
1433,THI,6.7119872e-05,0
1434.55,THI,0.0014044307,0
1436.1,THI,0.0013362338,0
1437.65,THI,0.0011002867,0
1439.2,THI,0.0034198554,0
1440.75,THI,0.0037937448,0
1442.3,THI,0.023742553,0
1443.85,THI,0.010517382,0
1445.4,THI,0.014671733,0
1446.95,THI,0.033480983,0
1448.5,THI,0.020187821,0
1450.05,THI,0.012109762,0
1451.6,THI,0.0021836369,0
1453.15,THI,0.010543234,0
1454.7,THI,0.02098516,0
1456.25,THI,0.0007070335,0
1457.8,THI,0.00098250515,0
1459.35,THI,0.0260786,0
1460.9,THI,0.010748532,0
1462.45,THI,0.018989548,0
1464,THI,0.0036170692,0
1465.55,THI,0.0064276257,0
1467.1,THI,0.0067572985,0
1468.65,THI,0.017100863,0
1470.2,THI,0.0059433896,0
1471.75,THI,0.020846726,0
1473.3,THI,0.0085973125,0
1474.85,THI,0.010198711,0
1476.4,THI,0.0019572794,0
1477.95,THI,0.032153003,0
1479.5,THI,0.037056793,0
1481.05,THI,0.030022601,0
1482.6,THI,0.052464336,0
1484.15,THI,0.027038995,0
1485.7,THI,0.034579523,0
1487.25,THI,0.048649758,0
1488.8,THI,0.012000079,0
1490.35,THI,0.06398505,0
1491.9,THI,0.014255201,0
1493.45,THI,0.12570877,0
1495,THI,0.052656833,0
1496.55,THI,0.10563793,0
1498.1,THI,0.081833474,0
1499.65,THI,0.22091642,0
1501.2,THI,0.26358536,0
1502.75,THI,0.10492774,0
1504.3,THI,0.033813398,0
1505.85,THI,0.15531442,0
1507.4,THI,0.097970679,0
1508.95,THI,0.17677602,0
1510.5,THI,0.1025535,0
1512.05,THI,0.19471136,0
1513.6,THI,0.086175442,0
1515.15,THI,0.15105057,0
1516.7,THI,0.034904033,0
1518.25,THI,0.11437212,0
