raman_shift_cm-1,DQ12_TBZ3_THI3_raw_sg11_mean,DQ12_TBZ3_THI3_raw_sg11_std,DQ12_TBZ3_THI3_preprocessed_sg11_mean,DQ12_TBZ3_THI3_preprocessed_sg11_std,DQ6_TBZ24_THI6_raw_sg11_mean,DQ6_TBZ24_THI6_raw_sg11_std,DQ6_TBZ24_THI6_preprocessed_sg11_mean,DQ6_TBZ24_THI6_preprocessed_sg11_std
132.55,0.06319301020546972,0.008347003718307404,0.06611312942496073,0.008683237394357052,0.06999559771319275,0.0033903983831567956,0.06836692601811926,0.004254711376641586
134.1,0.06624320265828693,0.008099765854703215,0.06952524671686451,0.008393633363327168,0.07084243193790128,0.0035299427892298814,0.06916003215341132,0.004398728796275585
135.65,0.06902128824709357,0.007875315536489392,0.07263121377785031,0.008127020029990996,0.07117607315705379,0.003596771566846583,0.06938734772894592,0.0044734040271030544
137.2,0.07137563704274913,0.0076982430426077554,0.0752611390097101,0.007904803639200673,0.07110284452310958,0.0036327653048346398,0.06916632114526665,0.004508272391512265
138.75,0.07296465861110916,0.007556993916938289,0.07703146375961129,0.0077337034937189535,0.07066951712390349,0.0036890861965393467,0.06854866337041642,0.00458632982606239
140.3,0.07294943416583521,0.007548222850831959,0.07699430500684261,0.007727949924426759,0.06977494548196893,0.003730743580924032,0.06742313216892237,0.004661879091420562
141.85,0.07207044762994944,0.007542129046029899,0.0759840960247551,0.007717535740221519,0.06828817082232858,0.003764406329969629,0.06564453101366896,0.004726848437305241
143.4,0.07081943793178945,0.007474620904346971,0.07455767497423595,0.007648507147992029,0.06625032559155013,0.0037729925345205114,0.06325757654522578,0.004785148074176567
144.95,0.06886749238205901,0.00729112829985062,0.07234358553411718,0.00747045598785477,0.06370255853555676,0.0037268779590800415,0.06030852255488213,0.004808981982283506
146.5,0.06747861421348156,0.006837754902601969,0.07076784391792437,0.006991126252963256,0.06094751039089228,0.003659817117228811,0.057134164473013206,0.004818998094194009
148.05,0.06576603513409764,0.006524452718426446,0.06882919063353046,0.0066717097639334205,0.05805166918348771,0.0035467822602564605,0.05380860259690943,0.004778342262015393
149.6,0.0634091508190918,0.006480440988793059,0.06616557680013958,0.006662824004381925,0.05534864492016084,0.003447922691738654,0.050702930778504934,0.004764777848421196
151.15,0.06128435879570672,0.006495616893745931,0.06376662359758711,0.006701281725034484,0.053052344130168586,0.0033980111739249914,0.04805492087814206,0.004821479166295523
152.7,0.05915497575988813,0.006553911471679585,0.061367346887602814,0.006766054182123886,0.05142543353479576,0.00338305148533806,0.04615569701466278,0.004932260369296595
154.25,0.056550733147118934,0.006696581794057716,0.058437157025855765,0.0069240368556154905,0.0506306692957868,0.00340628343140677,0.04518630469907902,0.005106336086791877
155.8,0.05429650983655199,0.006957289248154159,0.05590543120893637,0.007227842497226929,0.050760784295919424,0.0035438814132217325,0.04524965453699304,0.005402072928703185
157.35,0.05254991788199568,0.00723581103593615,0.05394855375083602,0.007535218314537632,0.05138628420445901,0.003754411278756408,0.04586834025611621,0.005749953365850622
158.9,0.050914884160523505,0.0075444266757320215,0.052121103437257794,0.007881702668416268,0.05266898046485093,0.0040725659265431445,0.047221754528046125,0.0062015526371838395
160.45,0.05008339659197565,0.007787363163664272,0.05120542250260373,0.008165417698040614,0.05511091827941997,0.004534860942953515,0.04986791832823538,0.006801214678894029
162.0,0.05078202766718091,0.007923411997980346,0.052019844094172624,0.008330250924143382,0.0582239069027629,0.004979138379929511,0.05326566086415128,0.007327197026006689
163.55,0.05144136045333934,0.00833720023169116,0.05279287457103755,0.00880934932052216,0.06180807578009821,0.0053905471563560495,0.057193140859442104,0.00777656961284628
165.1,0.05225618725391388,0.00896431568971099,0.05374433946722573,0.00951834104062535,0.06612706555736284,0.005901382609467853,0.06194292686000317,0.008320300403139733
166.65,0.053488082829999374,0.009568416065266781,0.055170671096398956,0.0101905997402358,0.07086664086066245,0.006471789670857555,0.06716630025212571,0.008919446181318205
168.2,0.05501951012959065,0.010201815292751592,0.0569395964516871,0.010904199843209523,0.0759432322507987,0.007013268564817433,0.0727703109943444,0.009492409331622865
169.75,0.057884500208313865,0.01063670077334491,0.060216649354718,0.011398978432387035,0.08130399440823848,0.007509638503592561,0.07869660699412849,0.01002767843774464
171.3,0.06035959177676076,0.011054683296747518,0.06305512862321618,0.011868792169457134,0.0863328373962049,0.007987611839017996,0.08425993783698889,0.01053542032662584
172.85,0.06223180356450867,0.011408471251051058,0.06521561726227501,0.012259543676190504,0.09045230958514916,0.00842962649203725,0.08881836223328829,0.010995359458298144
174.4,0.06446333338486611,0.011542372888208186,0.06778563671833364,0.012407343399628163,0.09385504111398378,0.00879780825547102,0.09258614088576443,0.011378465281493154
175.95,0.06601872147881518,0.011613267030985159,0.06959609426883226,0.012504356297798475,0.09675609397256409,0.00916693078943124,0.09580152399155882,0.011796028463266507
177.5,0.06713720735830556,0.01150940734522903,0.07091501708623554,0.0124070298110171,0.09859071124433542,0.00936826903818222,0.09783816642754047,0.012022300106090757
179.05,0.06800675812696783,0.011261371741910001,0.07195461981076354,0.012142816544850823,0.0995490839096934,0.00945643226484771,0.09890719407050723,0.012121253475919974
180.6,0.06736349904853949,0.010992907553502693,0.07128816328726945,0.0118525659412924,0.09990310575217201,0.009539518861647788,0.09931012560079155,0.012214688129567374
182.15,0.06527591076335848,0.010700060402362243,0.06899341964385601,0.011538676244702567,0.09917573075512096,0.009549548882219818,0.09851727855540805,0.012224522037132656
183.7,0.06270531070205006,0.010411966544773412,0.06615446477940128,0.011234448569425041,0.09738608121982609,0.009451035172839715,0.09655030136424911,0.012121626911376034
185.25,0.060826021410600895,0.009975431125691178,0.0640958373360329,0.010756868411393401,0.09507562184904587,0.009287871971856283,0.09401071696572101,0.01194634772415246
186.8,0.057211607844314845,0.009530179995202698,0.06007959399687315,0.010253786437718538,0.09158618219937333,0.009018419269326316,0.0901668132785545,0.011630367878826537
188.35,0.05279218351855479,0.009016071055435958,0.05515708213202863,0.009665712263492995,0.08688196524940274,0.008619498324611173,0.08497905277684162,0.01114974165026511
189.9,0.04824335123069698,0.008432599253144475,0.05009134345728977,0.009014073514399215,0.08168836113480124,0.008132173850251907,0.0792538616749454,0.010567350393932376
191.45,0.043456501673659546,0.007866086199891197,0.04475947555926841,0.008395791353786127,0.0761478659043075,0.007607156196093051,0.07314839344902903,0.009963582203318107
193.0,0.03965576391818985,0.007203968503078981,0.040543154376206016,0.0076638321421227075,0.07030399681976635,0.007077466827594494,0.06671123987949618,0.009315663743587766
194.55,0.03630113109295985,0.00651457637296963,0.03683146155028915,0.006890502245568926,0.0639930801488256,0.006562615255460281,0.05975976293018002,0.008627053489055287
196.1,0.03223324035713075,0.005950805524744848,0.032314868748987306,0.006262538361688033,0.05751606881122323,0.006117469920038869,0.05262761396109607,0.007962620198468547
197.65,0.028098041688199623,0.005534988353438266,0.0277224196374035,0.005809772417645117,0.050972872405679576,0.005750627290560198,0.04542591101787079,0.0073437171611537965
199.2,0.025010345378338114,0.005266567574186049,0.024294092530023872,0.005558771132353485,0.04489502525320075,0.005458774435058454,0.03874554234241627,0.006795040926743348
200.75,0.022531151830975628,0.005021954968610711,0.021565397778707928,0.005309056317968979,0.03977469242477209,0.005274128610685274,0.03313291170804248,0.006372350798448289
202.3,0.01917282205971107,0.004846236465285809,0.0178928498925283,0.005082654219281421,0.034971540892989775,0.005133099917176861,0.027877055549643287,0.005973405611043785
203.85,0.015164950428971312,0.004705266398736039,0.01350728932648407,0.004875039346774704,0.030359876003715248,0.004944455933167821,0.022837986909621064,0.005505516166715615
205.4,0.012671348945212147,0.004708685710336632,0.010799158453563731,0.004846507552344004,0.026700559784806406,0.00469556803119352,0.018860521109255044,0.004979299200105521
206.95,0.01182855893951375,0.00459333751971651,0.00983678904451209,0.0047167576862599215,0.02382933031910103,0.004514715502189017,0.01576244461457174,0.004584020482699397
208.5,0.010848924676711414,0.004265400811006649,0.008972982703539672,0.004342050957506076,0.02163361263143608,0.004468339492797145,0.013416118697267311,0.0043761224397949675
210.05,0.009407798630762366,0.003916762952164816,0.007637306915796196,0.0038962895530608916,0.019736562264394138,0.0043172820026255694,0.011393729976801574,0.004038947658098825
211.6,0.008242690074238425,0.00364075036389263,0.006540654053891363,0.003507062026143723,0.01790235039736017,0.00424488512066954,0.00946771966589355,0.003654531271040897
213.15,0.008159687427928022,0.003425309020872871,0.006545723381877722,0.003236553028722792,0.016435115121061373,0.004248038787926619,0.00794595769223722,0.003339141992186609
214.7,0.00832943035908182,0.0033770090035456814,0.0068177163870993965,0.0031848665595608045,0.015321727817502065,0.004337350288354178,0.006839696431181129,0.003122466859082403
216.25,0.0075554107751000495,0.003397106218553184,0.006028356997593303,0.0032003412444879652,0.014292216333508436,0.004488175939200175,0.005850754610683145,0.002966061675887061
217.8,0.006490532761690749,0.0034198017826931005,0.0048842661874128465,0.003231535027405125,0.013084913942721123,0.004708130950603136,0.004696895786011134,0.002853397452381036
219.35,0.005352197796809527,0.0033158634199366758,0.003709329480597928,0.003093372817711966,0.011739020200083107,0.0049268804357870686,0.003385664908441466,0.002776506665304736
220.9,0.0053786048827259725,0.0033303027353508647,0.003781439591126038,0.003066722217463658,0.010692484179899502,0.005130753151741792,0.002418051577276904,0.0026857838389907737
222.45,0.0055974888531172915,0.003416265302922133,0.003979962194014325,0.0031129110149264727,0.0099573511611019,0.005316770053090017,0.0018803954956459904,0.002632512426728123
224.0,0.004943523694110613,0.0032360955220952963,0.003445261281829697,0.002888019129462682,0.009423886123920975,0.005443492137225391,0.0016508082228402663,0.0025148940877439104
225.55,0.004563176926245588,0.0030801056799137317,0.0031249474249095822,0.0027363556540294827,0.008882066822689444,0.005539805750213241,0.0014324333284605009,0.002409995980297785
227.1,0.005048881940303446,0.003196823777043177,0.003650206410959957,0.002954264308157102,0.0082945916673951,0.005707419096648736,0.0011379358013569373,0.002337554747537237
228.65,0.006521339562984535,0.0034472616481109756,0.005140389574506564,0.003350545850728601,0.008152137136777851,0.0057803139330170165,0.0011870169194171047,0.0022924324082473683
230.2,0.007027035368574085,0.0035956078656245215,0.0056569661387558725,0.003608922600644714,0.008197105191370103,0.005876207589440197,0.0013474253721241336,0.0023316563654582857
231.75,0.0067516768339721785,0.0034950509349754833,0.005499326721570718,0.0035577643765123965,0.008323785871416797,0.005953666744958323,0.0015212797442386975,0.002389225947547788
233.3,0.006224281402620274,0.003243151664035427,0.005097610941970588,0.003293141615085676,0.00862647994668208,0.006004251044104696,0.0018300792916490839,0.0024796416118509313
234.85,0.0048717210590481855,0.002764511369542669,0.0039433306701573525,0.00271760115112597,0.009045678735310024,0.006031875859449761,0.002206158937193917,0.002613844223996439
236.4,0.003181453611478932,0.0022919166389168038,0.0024289157490496134,0.0021233377131629726,0.0094006508194205,0.006099830486496217,0.0025218979900452658,0.0027881009789564666
237.95,0.002290940896143228,0.0019501330631901412,0.0016207922490916666,0.0016537004649205206,0.00970161376317707,0.006212397550404378,0.0028675914074618204,0.0029659795739975037
239.5,0.001614345182189854,0.001706083354164015,0.0010013676503317112,0.0013116286324433963,0.00985105914527954,0.006319929081152956,0.0031337227603472446,0.003128180408354452
241.05,0.0012271539575359786,0.001628239342313956,0.0006733811271284802,0.001249865349975589,0.009903789442257694,0.006419904391990524,0.0033223403985153405,0.0032713317261766984
242.6,0.0012547158869998488,0.001707559396398516,0.0007452157923152888,0.0013535628903141833,0.010075299937326834,0.006475116376360079,0.003625915094802966,0.0033796653290460153
244.15,0.0017127264816470297,0.0017161837836891024,0.0011659743142036353,0.0013805236112845792,0.01042159485423562,0.006456365321039509,0.004072727465221851,0.003492026443761922
245.7,0.0017440364008237807,0.0016523875424028268,0.0011684079550000638,0.0013482394307344611,0.010725105208979598,0.006441655559359371,0.0044770364562617465,0.0036169562265574206
247.25,0.0013638082886033597,0.0015510997274410373,0.0008931315003040968,0.0012768568048646517,0.010923638159012657,0.006440983942524535,0.004779036933138546,0.0037343370407048604
248.8,0.0012704546390851679,0.0014544082091611094,0.0008197913621182857,0.0011612008502217067,0.011129009047953579,0.00645176265045903,0.005104033287214674,0.003858935916146047
250.35,0.0011421551373195775,0.0014340465759987665,0.000695323771592483,0.0011254081660426632,0.011555240929584014,0.0064748571408935985,0.005682633043676893,0.004000454322412103
251.9,0.00096907884047818,0.0015447980049080395,0.0005293538242896811,0.0012474942046678415,0.012485235811873694,0.006312892034161801,0.0068245244616037025,0.003961086206171091
253.45,0.001428778793707736,0.0016601114574059102,0.0009094096788273228,0.001350970633372555,0.013656651912171285,0.006171598593294601,0.008235130126046604,0.0039377775978852204
255.0,0.0016926125608033387,0.0017568189059753686,0.0010817639948054797,0.0014596090083483684,0.014903725934947402,0.0060175350558935815,0.009741588100385577,0.003902302478267173
256.55,0.0017262989615676385,0.0018268541206904725,0.0010741717180642748,0.001528927306923357,0.016344400795621956,0.005802939965839778,0.011466227950521378,0.0038313477906170793
258.1,0.0018210171046852137,0.0019707935706667823,0.001120282921137325,0.0016296220688617553,0.017809676030846128,0.005569883158996677,0.013222340085379182,0.0037558164658735888
259.65,0.0023245276029238344,0.0021896440849095353,0.0015506256229822141,0.001861026543586809,0.01901898465158816,0.005392273491676213,0.014702066895322963,0.0037459454393386983
261.2,0.003274757440732161,0.0024603947665047723,0.0024760014590317443,0.0021833158917974726,0.019765380931087997,0.0052339870528579574,0.01566900479267423,0.003748251291166965
262.75,0.004382298168269468,0.0027689781371375024,0.0036325521596446675,0.0026043896847912362,0.02007688475000562,0.005072269288468285,0.016151553359083397,0.003745912090385716
264.3,0.005583011724524014,0.0032711442800795426,0.004833381024248764,0.0032094043828759474,0.01999717382126689,0.004942755228448097,0.01620205012083736,0.0037571018169825355
265.85,0.006384593247512222,0.003754069725986522,0.005603088776963273,0.003763271542854282,0.019833097233519063,0.00486238578846767,0.01615680424927631,0.0038035011775113003
267.4,0.006844404014305772,0.0038321511089882,0.006069251217264958,0.0038551887867882446,0.019686834196982236,0.004706433310286474,0.016130674713461156,0.003800702753397159
268.95,0.007209587191895758,0.003879532767192477,0.006419769683908108,0.003902135751784838,0.019490340990537324,0.004613061543730423,0.016048673264698495,0.003799965222217866
