raman_shift_cm-1,measured_raw,preprocessed,dominant_component_fit,residual
1138.5,306.2293160110846,0.01103513664585439,0.007855405574717018,0.003179731071137372
1140.05,350.5113240739605,0.013010034336351404,0.008776445188683663,0.00423358914766774
1141.6,408.1823832224727,0.015627446807539584,0.00982715210799683,0.005800294699542753
1143.15,419.08603975787213,0.015997967478864394,0.010467045655410531,0.0055309218234538635
1144.7,406.9565365876399,0.015261750894486833,0.010151047948232074,0.0051107029462547585
1146.25,520.6239559691779,0.020567739375822566,0.01039821649919869,0.010169522876623876
1147.8,540.947280292793,0.02138993866484874,0.009892018013554318,0.011497920651294421
1149.35,555.0244603823721,0.02191207796542183,0.008628373545104531,0.0132837044203173
1150.9,563.6078809239661,0.02217040571113494,0.007379947191283327,0.014790458519851613
1152.45,540.4525820312333,0.02090439154398285,0.006356468932201092,0.014547922611781759
1154.0,450.3483374139404,0.016422869881378633,0.004449249978446863,0.011973619902931769
1155.55,455.06250437223514,0.016496193257090275,0.003330830932081421,0.013165362325008855
1157.1,529.2949935301474,0.01990921078875178,0.0023660926424703623,0.017543118146281417
1158.65,514.7250671976609,0.019057324358724655,0.0013898840713560637,0.01766744028736859
1160.2,461.46306440136436,0.016347605278781943,0.0006016972865606234,0.01574590799222132
1161.75,499.2055598742817,0.018009927375618566,0.00022407180983764866,0.01778585556578092
1163.3,470.09560625031713,0.016461964466691136,0.0,0.016461964466691136
1164.85,555.816524430329,0.020430691640779916,0.0,0.020430691640779916
1166.4,632.8976528365488,0.023985472480611576,0.0,0.023985472480611576
1167.95,652.4410823625872,0.024777657864546523,0.0,0.024777657864546523
1169.5,639.6154090019235,0.024016268784546883,0.0,0.024016268784546883
1171.05,681.6031059767677,0.02588906652241969,0.0,0.02588906652241969
1172.6,742.4595111887171,0.028669584300753417,0.0,0.028669584300753417
1174.15,742.4754783744839,0.028529191970675764,0.0,0.028529191970675764
1175.7,700.3711986793651,0.02636716081824503,0.0,0.02636716081824503
1177.25,621.580801404767,0.022444583397328244,0.0002805228846714693,0.022164060512656774
1178.8,542.945035452163,0.01853111908032494,0.0005823830190439456,0.017948736061280994
1180.35,560.1237965863077,0.019221713723210545,0.0007987730257118458,0.0184229406974987
1181.9,481.5052966549158,0.015312650625034598,0.0015756006187059126,0.013737050006328685
1183.45,476.5404033460567,0.014943309559375563,0.0017722686868967853,0.013171040872478779
1185.0,433.40844352462017,0.012742615860216204,0.0019505750819064764,0.010792040778309728
1186.55,368.45131801478215,0.0094955887013463,0.002133496263105399,0.007362092438240901
1188.1,341.5838776112722,0.008080206709608772,0.0022148866199316777,0.005865320089677094
1189.65,342.4109070878201,0.00799720991791645,0.002683195542443529,0.005314014375472921
1191.2,323.1685277767224,0.0069523903403801305,0.0029929281112787026,0.0039594622291014275
1192.75,330.51574679884544,0.007186999651348202,0.0027026966510512555,0.004484303000296947
1194.3,220.97762367798305,0.0018094923238657081,0.002266968596090783,0.0
1195.85,127.54708778718265,0.0,0.0019144831652096973,0.0
1197.4,238.353309375813,0.002419191864666044,0.001719980751052386,0.0006992111136136579
1198.95,263.99888263945036,0.00354227042626086,0.0016981157034130754,0.0018441547228477846
1200.5,280.1395824089809,0.0042113669816719376,0.0012280688467911677,0.00298329813488077
1202.05,239.8844695759105,0.0021742285256750424,0.0008262914603570711,0.0013479370653179713
1203.6,300.9908064686048,0.005008568361552203,0.0003192348835717663,0.004689333477980437
1205.15,380.4863059446295,0.008729019882668958,7.241606575944164e-05,0.008656603816909516
1206.7,268.5748451816349,0.003258424915176108,0.0002264600970854561,0.003031964818090652
1208.25,320.9115052400487,0.005680217480711496,0.00015273924029952685,0.00552747824041197
1209.8,421.06696995303116,0.010401971503298447,0.0007131920865306229,0.009688779416767825
1211.35,377.8056805755142,0.008238055656216419,0.0015004001525519902,0.006737655503664429
1212.9,413.0360085126999,0.009847581183373387,0.002403039503925006,0.007444541679448381
1214.45,543.9640155913258,0.016057092772510766,0.003365593378752992,0.012691499393757773
1216.0,570.8466002286737,0.0172723092995889,0.004441648816313663,0.012830660483275236
1217.55,697.7845339111338,0.02329697747448862,0.00669585658668538,0.016601120887803238
1219.1,735.8029510413696,0.02505404876378105,0.008153920977292606,0.016900127786488445
1220.65,798.0444409140405,0.027978227155744922,0.009415654757003969,0.018562572398740953
1222.2,869.634537672501,0.03135510857489201,0.010386877344706164,0.020968231230185846
1223.75,924.5879289640907,0.03393659344684118,0.011148816206716795,0.022787777240124388
1225.3,958.616823886816,0.035516786676906754,0.011970104236511918,0.023546682440394838
1226.85,1030.4623020188487,0.03891728620953378,0.012688841671371076,0.026228444538162705
1228.4,1053.934398092991,0.03999814297451359,0.012964656120637668,0.02703348685387592
1229.95,1137.4606358892347,0.04396756064607055,0.013170018030043874,0.03079754261602667
1231.5,1143.2798937391044,0.04420843979027656,0.013333700927476617,0.030874738862799945
1233.05,1053.3322546750187,0.039853342840047726,0.013501387519780224,0.026351955320267503
1234.6,1012.0711612404547,0.0378409111539012,0.013766903577809653,0.02407400757609155
1236.15,984.808939591784,0.03650500961431393,0.014014989055799157,0.022490020558514776
1237.7,1082.986528806825,0.04119856615329783,0.01421394722550553,0.026984618927792303
1239.25,1081.555028961883,0.041111724734608134,0.014325176925472808,0.026786547809135326
1240.8,1040.1195859172785,0.03910755161864288,0.014583518689660253,0.024524032928982625
1242.35,1058.2161731588812,0.0399671258455181,0.015133742332155703,0.024833383513362395
1243.9,1119.0150575482864,0.04288207188459987,0.015489655501840834,0.02739241638275904
1245.45,932.473569471729,0.03392064016764024,0.015841109536447528,0.01807953063119271
1247.0,914.2727510585117,0.033049447593691744,0.01642113204974961,0.016628315543942136
1248.55,902.7306219025645,0.032502348414588315,0.016754025296102003,0.015748323118486313
1250.1,888.1580312830876,0.03181393919071757,0.01725985915618901,0.014554080034528565
1251.65,882.951765422775,0.03157967779797595,0.018197740964285006,0.013381936833690943
1253.2,902.1955425151932,0.03252408164284215,0.019641502669729777,0.012882578973112374
1254.75,957.2362820977485,0.03519217350403881,0.020813077683423085,0.014379095820615726
1256.3,1006.8232753604126,0.037602525408790485,0.023267045715167762,0.014335479693622723
1257.85,949.2636071481925,0.03487045593050608,0.025565939317128982,0.009304516613377094
1259.4,955.4193956938493,0.035203048543817186,0.028387286528886124,0.006815762014931063
1260.95,973.6070323814095,0.03611773595190786,0.03143510317758674,0.00468263277432112
1262.5,944.943715384033,0.03478614498392921,0.03430654438934518,0.00047960059458402454
1264.05,1078.480314670134,0.041249687406614846,0.03768918879950348,0.0035604986071113634
1265.6,1024.711836780897,0.038720385686041026,0.04083489069015021,0.0
1267.15,1045.7489920265828,0.039788293138287224,0.04328307002071932,0.0
1268.7,1036.8011159223631,0.03941990677950396,0.04531942172940731,0.0
1270.25,1017.4001485366439,0.03855336786048519,0.046885491087467715,0.0
1271.8,1003.9272833286922,0.03797547234364605,0.047074111559232606,0.0
1273.35,948.0339850255791,0.035363817750484264,0.046865093509441055,0.0
1274.9,943.8293194187609,0.03523873313814943,0.04605786668772672,0.0
1276.45,872.0219294964842,0.031870177586273106,0.04320194179532282,0.0
1278.0,821.3784626630236,0.02952185810743474,0.039288120494733784,0.0
1279.55,792.0895471006013,0.02820286345663247,0.03540519303004055,0.0
1281.1,775.1816126046224,0.02748209103231557,0.031740563228398945,0.0
1282.65,762.1145706741116,0.026949257050435983,0.027894275791561035,0.0
1284.2,704.8344325551293,0.02429608456338998,0.02522926189123747,0.0
1285.75,589.988258147065,0.018881106299101315,0.021831799218216742,0.0
